SEASON,"Series 
Code",MONTH,REGION,PROVINCE,MUNICIPALITY,BARANGAY,LATTITUDE,LONGITUDE,"CROP 
AFFECTED","DATE
 PLANTED","TOTAL AREA 
PLANTED",VARIETY,"GROWTH
 STAGE ","PEST 
OBSERVED","Monitored/Validated 
(Has.)","TOTAL AREA 
AFFECTED (ha)","PERCENT
 INFESTATION",Severity,"NO. OF INSECTS
 PER HILL","TOTAL AREA 
TREATED (ha)","TOTAL AREA 
UNTREATED (ha)","ACTION
 TAKEN",REMARKS,"DATE 
REPORTED ","NO. OF AFFECTED 
FARMER",YEAR
DS 2024-2025,PPV-25-0201,May,II,Cagayan,Sta. Ana,Diora?Zinungan,18.4572501,122.1421667,Pineapple,3/10/2024,15,Hawaian,Vegetative,White grabs,15,3,20,5,-,0,3,Advised farmer to use carbomax for mangement of the pest.,,"May 05, 2025",1,2025
DS 2024-2025,PPM-25-0202,May,II,Quirino,Maddela,Diduyon,16.308472,121.647015,Banana,5/9/2022,4,Latondan,2 years,Black sigatoka,4,0.33,8.4,5,-,0.33,0,Advised farmers to remove all the infected leaves and spray fungicide/bactericide to manage the disease.,,"May 06, 2025",1,2025
DS 2024-2025,PPM-25-0203,May,II,Quirino,Aglipay,Dumabel,16.4841,121.563122,Banana,4/28/2024,8,Latondan,Reproductive,Black Sigatoka,8,0.48,6,3,-,0,0.48,Advised farmer to remove the affected leaves and spray Fungicide/bactericide to manage the disease.,,"May 14, 2024",1,2025
DS 2024-2025,PPM-25-0204,May,II,Quirino,Aglipay,Cabugao,16.452842,121.562813,Banana,4/4/2022,22,Saba/Dippig,Reproductive,Pseudostem weevil,22,0.49,2.27,3,-,0,0.49,Adviced farmer to remove the affected plants ans spray recommended insecticide to manage pest.,,"May 14, 2024",1,2025
DS 2024-2025,PPM-25-0205,May,II,Cagayan,Sta. Ana,Visitasion,184444834,122.156012,String beans,10/3/2025,0.75,Eastwest,Fruiting Stage,Leaf miner,0.75,0.75,100,7,,0.75,0,Farmer were advised to apply BCAs to manage the pest and conduct regular monitroing.,,"May 08, 2025",1,2025
DS 2024-2025,PPM-25-0206,May,II,Isabela,Aurora,Diamantina,16.99539,121.650789,Pomelo,1/6/2018,0.3,Davao,Fruiting Stage,Rind borer,0.3,0.09,30,5,-,0.09,0,Advised farmers to spray recommended insecticide for the management of rind borer and conduct continuous monitoring.,-,"May 19, 2025",1,2025
DS 2024-2025,PPM-25-0207,May,II,Isabela,Aurora,Diamantina,16.996464,121.651741,Calamansi,1/6/2019,2,Calamondin,Fruiting Stage,Citrus Scab,2,0.5,25,5,-,0.5,0,Advised farmers to spray recommended fungicide for the management of the disease and conduct regular monitoring.,-,"May 19, 2025",2,2025
DS 2024-2025,PPM-25-0208,May,II,Isabela,Aurora,Diamantina,16.994732,121.651536,Papaya,10/1/2025,0.5,Red lady,Flowering,Papaya Mosaic,0.5,0.1,20,3,-,0.1,0,Advised farmers to spray recommended fungicide for the management of the disease and conduct regular monitoring.,-,"May 19, 2025",1,2025
DS 2024-2025,PPV-25-0209,May,II,Isabela,Reina Mercedes,Salucong,17.031161,121.750903,Calamansi,1/6/2019,3,Calamondin,Fruiting Stage,Citrus Scab,3,0.9,30,5,-,0.9,0,Advised farmers to spray recommended fungicide for the management of the disease and conduct regular monitoring.,,"May 20, 2025",5,2025
DS 2024-2025,PPM-25-0210,May,II,Quirino,Aglipay,Guinalbin,16.481663,121.645002,Banana,4/21/2022,3,Latondan,Reproductive,Black Sigatoka,3,0.23,7.75,5,-,0.23,0,Farmers were advised to remoove infected leaves and spray recommended fungicide to manage thr disease.,,"May 20, 2025",2,2025
DS 2024-2025,PPM-25-0211,May,II,Quirino,Aglipay,Guinalbin,16.480947,121.644763,Cacao,5/6/2021,2,Forastero,Reproductive,Black Pod rot,2,0.2,10,5,-,0,0.2,Advised farmer to remove the damage fruits and spray fungicide/bactericide to manage the disease.,,"May 20, 2025",1,2025
DS 2024-2025,PPM-25-0212,May,II,Nueva Vizcaya,Bayombong,Magapuy,16.4471578,121.121439,Chili,2/4/2025,0.5,Aruyoy Sweet,Fruiting Stage,Leaf curling,0.5,0.2,40,3,-,0,0.2,Advised farmer to spray insecticide to manage the pest. Farmer were advised to conduct regular monitoring.,,"May 18, 2025",1,2025
DS 2024-2025,PPV-25-0213,May,II,Cagayan,Sta. Teresita,Palagao,18.2485323,121.891197,Lady's fingers,4/20/2025,0.75,Smooth green,Reproductive,Flea beatles,0.75,0.75,100,5,-,0.75,0,Advised farmer to apply BCA to manage the pest and conduct regular monitoring.,,"May 28, 2025",1,2025
DS 2024-2025,PPM-25-0214,May,ll,Nueva Vizcaya,Aritao,Yaway,16.209065,121.035502,Ginger,1/5/2025,0.8,-,Sprouting,Cutworm,0.8,0.4,50,9,-,0,0.4,Advice farmer to spray insecticide to manage the pest. Farmers were advised to conduct regular monitoring.,,"May 22, 2025",1,2025
WS 2025,PPM-25-0215,June,II,Quirino,Aglipay,Palacian,16.444183,121.620628,Banana,5/3/2021,15,Latondan,Reproductive,Black Sigatoka,15,0.89,5.98,3,-,0,0.89,Advised farmers to remove the infected leaves and spray fungicide/bactericide to manage the disease. Conduct continuous monitoring.,,"June 03, 2025",2,2025
WS 2025,PPM-25-0216,June,II,Quirino,Cabarroguis,Calaocan,16.460438,121.47241,Banana,6/19/2023,18,Laccatan,Reproductive,Black Sigatoka,18,1.25,6.95,3,-,1.25,0,Advised farmers to remove the infected leaves and spray fungicide/bactericide to manage the disease. Conduct continuous monitoring.,,"June 04, 2025",2,2025
WS 2025,PPM-25-0217,June,II,Quirino,Cabarroguis,Gomez,16.463448,121.47968,Banana,4/11/2022,48,Dippig/Saba,Reproductive,BBTV,48,2.05,4.28,3,-,0,2.05,Advised farmers to remove the infected plants and sterilize the hole before planting.,,"June 04, 2025",3,2025
WS 2025,PPM-25-0218,June,II,Quirino,Cabarroguis,Gomez,16.463353,121.479698,Banana,4/18/2022,48,Dippig/Saba,Reproductive,Black Sigatoka,48,3.27,6.83,3,-,0,3.27,Advised farmers to remove the infected leaves and spray fungicide/bactericide to manage the disease. Conduct continuous monitoring.,,"June 04, 2025",5,2025
WS 2025,PPM-25-0219,June,II,Quirino,Cabarroguis,Burgos,16.46605,121.499223,Cacao,5/22/2020,2,Forastero,Reproductive,Black Pod rot,2,0.18,9.37,5,-,0,0.18,Advised farmers to remove infected fruits and spray fungicide/bactericide to manage the disease. Conduct continuous monitoring.,,"June 04, 2025",3,2025
WS 2025,PPM-25-0220,June,II,Isabela,Echague,Bacradal,16.623235,121.692893,Banana,1/6/2024,5,Dippig,Leaf emergence,Black Sigatoka,5,0.67,13.4,9,-,0.67,0,Advise farmers to conduct pruning to the affected leaves and spraying fungicide bactericide for the management of the disease spread,,"June 03, 2025",3,2025
WS 2025,PPM-25-0221,June,II,Isabela,Echague,San Felipe,16.619137,121.69897,Banana,1/4/2024,5,Banangar,Leaf emergence,Black Sigatoka,5,0.71,14.2,9,-,0.71,0,Advised farmers to conduct pruning and spraying fungicide or bactericide to manage the spreading of the disease.,,"June 03, 2025",3,2025
WS 2025,PPM-25-0222,June,II,Isabela,Reina Mercedes,Salucong,17.031072,121.750505,Bitter gourd,3/5/2025,0.5,Galaxy,Fruiting Stage,Fruit fly,0.5,0.125,25,5,-,0.125,0,Advised farmers to spray recommended insecticide the pest and conduct continuous monitoring.,,"June 03, 2025",2,2025
WS 2025,PPV-25-0223,June,II,Isabela,Roxas,San Placido,17.14758167,121.567815,Durian,7/5/2021,10,Musang king,Seedling,Black rot,10,10,8,9,-,10,0,Farmer were advised to spray recommended fungicide to manage the disease and conduct regular monitoring.,,"June 11, 2025",1,2025
WS 2025,PPV-25-0224,June,II,Quirino,Maddela,Balligui,16.365307,121.630327,Coffee,11/17/2025,1,Robusta coffee,Fruiting Stage,Coofe Bark borer,1,0.2,20,1,-,0.2,0,Adviced farmers to remove the affected parts of the plants then spray insecticide if needed.,,"June 24,2025",1,2025
WS 2025,PPM-25-0225,June,II,Isabela,Cabagan,Catabayungan,17.4345689,121.7669213,Coconut,2022,1.8Has/ 192PT,Tall Variety,Vegetative,Rhinoceros Beetle,1.8,1.8,90,9,,1.8,0,"Lack of maintenance of the crop, Weedy area, Farmers already conducted replanting of the damaged plant, also advised control the currently/present pest.",,"June 11, 2025",1,2025
WS 2025,PPM-25-0226,June,II,Isabela,Cabagan,Garita,17.4115126,121.8138726,Coconut,2023,2.2/ 209PT,Dwaft,Vegetative,Bud Rot,2.2,90PT,43,9,,0,2.2,Advised farmers to drench fungicide in the area where planted or soak the seedling before planting of the new tree to prevent the infection. RCPC provided BM20 4kg/packs,,"June 11, 2025",1,2025
WS 2025,PPM-25-0227,July,II,Quirino,Aglipay,Ligaya,16.501083,121.59036,Coconut,12/9/2025,3,Native,Reproductive,Red Palm Weevil,3,0.6,20,1,,0,0.6,Adviced farmers to used actara to inject in the stem of coconut.,,"June 11, 2025",1,2025
WS 2025,PPM-25-0228,July,II,Quirino,Aglipay,Palacian,16.437382,121.619413,Coconut,8/22/2025,2,Native,Vegetative,Red Palm weevil,2,0.7,35,3,,0,0.7,Adviced farmers to spray insecticide for the management.,,"June 11, 2025",5,2025
WS 2025,PPM-25-0229,July,II,Quirino,Aglipay,San Ramon,16.445317,121.672192,Coconut,11/19/2025,1.5,Native,Vegetative,Coconut Leaf bettle,1.5,0.37,25,1,,0,0.37,Adviced farmers to inject actara at the stem.,,"July 07,2025",3,2025
WS 2025,PPM-25-0230,July,II,Quirino,Aglipay,Progreso,16.481942,121.640385,Coconut,10/10/2025,1,Native,Reproductive,Red Palm Weevil,1,0.3,30,1,,0,0.3,Adviced farmers to spray insecticide for the management.,,"July 07,2025",3,2025
WS 2025,PPM-25-0231,July,II,Quirino,Aglipay,Dumabel,16.490158,121.552262,Coconut,7/21/2025,1.2,Native,Vegetative,Coconut leaf bettle,1.2,0.24,20,1,,0,0.24,Adviced farmers to spray insecticide for the management.,,"July 08,2025",2,2025
WS 2025,PPM-25-0232,August,II,Isabela,Aurora,Kalabaza,16.97179,121.625666,Calamansi,1/7/2018,8,Calamondin,Fruiting Stage,Scab,8,2.4,30,3,,2.4,0,Adviced farmers to spray recommended fungicide for management of scab and continued monitoring,,"July 22,2025",12,2025
WS 2025,PPM-25-0233,August,II,Isabela,Aurora,Kalabaza,16.972023,121.625566,Calamansi,1/7/2018,8,Calamondin,Fruiting Stage,White fly,8,0.4,5,3,,0.4,0,Adviced farmers to spray insecticide for management control of white fly and continued monitoring,,"July 22,2025",8,2025
WS 2025,PPM-25-0234,August,II,Isabela,Aurora,Malasin,17.0027,121.6732,Calamansi,1/6/2017,3,Calamondin,Fruiting Stage,Scab,3,0.9,25,5,,0,9,Adviced farmers to continued monitoring,,"July 22,2025",5,2025
WS 2025,PPM-25-0235,August,II,Isabela,Aurora,Malasin,17.0027,121.6732,Sili,1/4/2025,0.5,Lolo Jose,Fruiting Stage,Antracnose,0.5,0.125,25,5,,0.125,0,Adviced farmers to spray fungicide for management control of antracnose and continued monitoring,,"July 22,2025",3,2025
WS 2025,PPM-25-0236,August,II,Isabela,Aurora,Malasin,17.0027,121.6732,Hot pepper,5/4/2025,0.5,Lolo Jose,Fruiting Stage,Antracnose,0.5,0.15,30,7,,0.15,0,Advice farmers to fungicide for management control of antracnose and continues monitor,,"August 08, 2025",2,2025
WS 2025,PPM-25-0237,August,II,Isabela,Roxas,Marcos,17.17235,121.5974833,Beans,6/21/2025,1,Makisig,Reproductive,Pod borer,1,1,16,5,,1,0,Advised farmer to spray insecticide for borers after harvesting.,,"July 31,2025",1,2025
WS 2025,PPM-25-0238,August,II,Isabela,Roxas,Lucban,17.10244667,121.6695333,Beans,6/21/2025,1.2,Bush sitao,Reproductive,Aphids,1.2,0.2,19,3,,0.2,,Advised farmer to spray insecticide and follow up BCA.,,"August 27,2025",1,2025
WS 2025,PPM-25-0239,September,II,Isabela,Aurora,Bannagao,16.997634,121.691016,Eggplant,1/6/2025,3,Longpurple,Flowering,Shoot borer,3,0.3,10,3,,0.3,0,Advice farmers to spray recommended insecticide for management control of shoot borer and continues monitoring,,"August 26,2025",7,2025
WS 2025,PPM-25-0240,September,II,Isabela,Aurora,Victoria,16.990101,121.675037,Eggplant,1/5/2025,3,Longpurple,Fruiting Stage,Shoot borer,5,0.5,10,3,,0.5,0,Advice farmers to spray recommended insecticide for management control of shoot borer and continues monitoring,,"August 26,2025",8,2025
WS 2025,PPM-25-0241,September,II,Isabela,Aurora,Bolinao,16.993597,121.657076,Eggplant,4/15/2025,4,Aurora Green,Fruiting Stage,Phomopsis blight,4,0.6,15,5,,0,0.6,Advice farmers to spray recommended fungicide for management control of phomopsis blight and continues monitoring,,"August 26,2025",5,2025
WS 2025,PPM-25-0242,September,II,Isabela,Aurora,Malasin,17.0027,121.6732,Calamansi,1/6/2018,10.5,Calamondin,Fruiting Stage,Scab,10.5,2.1,20,5,,2.1,0,Advice farmers to spray recommended fungicide for management control of scab and continues monitoring,,"September 4, 2025",21,2025
WS 2025,PPM-25-0243,September,II,Isabela,Aurora,Diamantina,16.995546,121.6506664,Eggplant,1/5/2025,3,long purple,Fruiting Stage,shoot borer,3,0.15,5,3,,0.15,0,Advice farmers to spray insecticide for management control of shoot borer continue monitoring,,"September 16, 2025",5,2025
WS 2025,PPM-25-0244,September,II,Isabela,Aurora,Diamantina,16.99464533,121.6514533,papaya,10/4/2025,0.5,red lady,Fruiting Stage,papaya ring spot,0.5,0.1,20,7,,0.1,0,Advice farmers to spray fungicide for management control of papaya ring spot,,"September 16, 2025",1,2025
WS 2025,PPM-25-0245,September,II,Isabela,Aurora,Sta. rita,16.9952127,121.6509836,pomelo,6/15/2015,0.5,davao pink pomelo,Fruiting Stage,citrus rind borer,0.5,0.25,50,7,,0.25,0,Advice farmers to spray insecticide for management control of rind borer continue monitoring,,"September 16, 2025",1,2025
WS 2025,PPM-25-0246,September,II,Isabela,Reina Mercedes,binarsang,17.0207,121.734,Bottle gourd,1/6/2025,0.5,angela f1,Fruiting Stage,citrus rind borer,0.5,0.025,5,3,,0.025,0,Advice farmers to spray insecticide for management control of fruit fly and continue monitoring,,"September 19, 2025",1,2025
WS 2025,PPM-25-0247,September,II,Isabela,Reina Mercedes,sallucong,17.0256883,121.7479317,Eggplant,1/5/2025,1.5,aurora green,Fruiting Stage,shoot borer,1.5,0.075,5,3,,0.075,0,Advice farmers to spray insecticide for management control of shoot borer continue monitoring,,"September 19, 2025",3,2025
WS 2025,PPM-25-0248,September,II,Isabela,Reina Mercedes,sallucong,17.028962,121.749324,Bottle gourd,1/5/2025,0.5,angela f1,Fruiting Stage,fruit fly,0.5,0.025,5,3,,0.025,0,Advice farmers to spray insecticide for management control of fruit fly continue monitoring,,"September 23, 2025",2,2025
WS 2025,PPM-25-0249,September,II,Isabela,Reina Mercedes,sallucong,17.027905,121.748583,Calamansi,7/3/2019,2.5,calamondin,Fruiting Stage,citrus canker,2.5,0.5,5,5,,2.5,0,Advice farmers to spray fungicide for magement control of citrus canker continue monitoring,,"September 23, 2025",5,2025
WS 2025,PPM-25-0250,September,II,Isabela,Roxas,San Placido,17.145515,121.5707033,Citrus,10/8/2022,3,Menzy Pomelo,Reproductive,Scale insect,3,3,20,5,,3,0,Advised farmer to spray insecticide and follow up BCA.,,"September 10, 2025",1,2025
WS 2025,PPM-25-0251,September,II,Isabela,Quezon,Dummon,17.27245,121.55426,Okra,11/8/2025,0.2,,Fruiting Stage,Aphids,0.2,0.2,5,1,,0.2,0,Farmers applied BCA and advised them for closed monitoring,,"September 26, 2025",1,2025
WS 2025,PPM-25-0252,September,II,Isabela,Quezon,Dummon,17.27237333,121.55385,Eggplant,9/15/2025,1.3,Calixto F1,Fruiting Stage,Shootborer,1.3,0.4,10,3,,0.4,0,Farmers applied BCA and advised them for closed monitoring,,"September 26, 2026",1,2025
WS 2025,PPM-25-0253,September,II,Isabela,Mallig,San Jose Sur,17.18796833,121.57292,Eggplant,2/9/2025,0.5,Fortuner,Fruiting Stage,Shootborer,0.5,0.5,5,3,,0.5,0,Advised farmer to spray insecticide and follow up BCAs.,,"September 10, 2025",1,2025
WS 2025,PPM-25-0254,September,II,Isabela,Mallig,San Ramon,17.21954667,121.5628117,Eggplant,6/27/2025,0.2,Condor,Fruiting Stage,Shoot/Fruit borer,0.2,0.2,14,3,,0.2,0,Advised farmer to spray insecticide and follow up BCAs.,,"September 10, 2025",1,2025
WS 2025,PPM-25-0255,October,II,Isabela,Aurora,Bannagao,16.999783,121.69074,String beans,8/25/2025,0.5,yard long,Fruiting Stage,bean rush,0.5,0.075,15,5,,0,0.075,advice farmers to continue monitoring,,"October 09,2025",2,2025
WS 2025,PPM-25-0256,October,II,Isabela,Reina Mercedes,Santiago,17.031846,121.757227,Calamansi,1/5/2020,3.5,calamonding,Fruiting Stage,scub,3.5,0.7,20,5,,3.5,0,advice farmers to spray fungicide for management control and continue monitoring,,"October 09,2025",5,2025
WS 2025,PPM-25-0257,October,II,Isabela,aurora,bannagao,16.9976046,121.690628,Eggplant,5/9/2025,2.5,longpurple,Fruiting Stage,shoot borer,2.5,0.25,10,3,,0.25,0,advice farmers to spray recommended insecticide for management control shoot borer and continue monitoring,,"October 16,2025",4,2025
WS 2025,PPM-25-0258,October,II,Isabela,burgos,singson,17.0293417,121.0293417,Eggplant,2/9/2025,1,longpurple,Fruiting Stage,fruit borer,1,0.15,15,1,,0.15,0,advice farmers to spray recommended insecticide for management control fruit borer and continue monitoring,,"October 23,2025",2,2025
WS 2025,PPM-25-0259,October,II,Isabela,Aurora,malasin,17.0027,121.6732,sili,1/9/2025,0.5,Taiwan,Fruiting Stage,antrachnose,0.5,0.075,15,5,,0.075,0,advice farmers to spray recommended fungicide for management control antracnose and continue monitoring,,"October 28,2025",2,2025
WS 2025,PPM-25-0260,October,II,Isabela,Roxas,Lucban,17.110925,121.6737333,Eggplant,9/24/2025,1,Domino F1,Vegetative,Flea beetle damage,1,1,15,5,,1,0,Advised farmer to spray insecticide and follow up BCAs.,,"October 27,2025",2,2025
WS 2025,PPM-25-0261,October,II,Isabela,Cabatuan,Sitio malasin,16.9634398,121.6500558,Eggplant,July 20-25,2,Calixto F1,Fruiting Stage,Shotborer,2,0.28,14,5,,0.28,,Reminded AEW to advise farmers to conduct spraying insecticide for the management of shotborer and continuous monitoring,,"October 2,2025",3,2025
WS 2025,PPM-25-0262,October,II,Quirino,Aglipay,San Benigno,16.404362,121.555582,Banana,6/21/2025,25,Laccatan,Reproductive,Black Sigatoka,25,3.3,13.2,5,,3.3,0,Adviced farmers to remove the affected leaves then put away to the plants then spray Fungicide/bactericide for the management.,,"October 30,2025",4,2025
WS 2025,PPM-25-0263,October,II,Quirino,Aglipay,Dagupan,16.520347,121.615462,Eggplant,8/15/2025,0.2,Morena F1,Reproductive,Shoot Borer,0.2,0.02,13.8,3,,0.02,0,Adviced farmers to remove the affected shoots then spray insecticide.,,"October 16,2025",2,2023-2024
DS 2023-2024,,December,II,Isabela,Naguilian,Cabaruan,16.932652,121.87402,Cassava,1/2/2023,20,Rayong 72,Harvestable,CPD,,20,30,9,0,0,20,Advised farmers to harvest and select a healthier planting materials for the next planting.,,"December 07, 2023",25,2023-2024
DS 2023-2024,,December,II,Isabela,Naguilian,Flores,16.959346,121.857531,Cassava,2/25/2023,15,Rayong 72,Harvestable,CPD,,15,35,9,0,0,15,Advised farmers to harvest and select a healthier planting materials for the next planting.,,"December 07, 2023",20,2023-2024
DS 2023-2024,,December,II,Isabela,Naguilian,Quimalabasa,16.939076,121.863403,Cassava,10/2/2023,30,Rayong 72,Harvestable,CPD,,30,50,9,0,0,30,Advised farmers to harvest and select a healthier planting materials for the next planting.,,"December 07, 2023",42,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,Cabugao,16.89964,121.848751,Cassava,1/8/2023,50,Rayong 72,Harvestable,CPD,,50,80,9,7,5,45,Advised farmers to harvest and select a healthier planting materials for the next planting.,,"February 15, 2024",20,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,Cassat Fierra,16.90359,121.8346693,Cassava,4/8/2023,45,Rayong 72,Harvestable,CPD,,45,70,9,7,5,40,Advised farmers to harvest and select a healthier planting materials for the next planting.,,"February 15, 2024",25,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,San Pablo,16.903562,121.83461,Cassava,6/8/2023,32,Rayong 72,Harvestable,CPD,,32,50,9,7,2,30,Advised farmers to harvest and select a healthier planting materials for the next planting.,,"February 15, 2024",20,2023-2024
DS 2023-2024,,February,II,Isabela,Angadanan,Bonifacio,16.785482,121.895487,Cassava,5/6/2023,30,Rayong 72,Maturity,CPD,,6,20,9,,2,4,Advised farmers to practice sanitation on farm tools in order to control the spread of the disease.,,"February 06, 2024",10,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,Maligaya,16.857776,121.874232,Cassava,8/2/2023,150,Rayong 72,7 months,CPD,,140,70,9,5,5,145,Advised farmers to harvest early and select a healthier planting materials for the next planting.,,"February 28, 2024",75,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,Villa Concepcion,16.8357,121.9215,Cassava,7/7/2023,90,Rayong 72,10 months,CPD,,70,65,9,7,10,60,Advised farmers to harvest early and select a healthier planting materials for the next planting.,,"February 28, 2024",50,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,Sta. Maria,16.849257,121.906663,Cassava,7/10/2023,115,Rayong 72,10 months,CPD,,90,60,9,7,5,85,Advised farmers to harvest early and select a healthier planting materials for the next planting.,,"February 28, 2024",82,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,Baculod,16.8633,121.8674,Cassava,7/2/2023,95,Rayong 72,8 months,Leaf Blight,,50,30,9,5,5,45,Advised farmers to spray fungicide for the management of blight.,,"February 28, 2024",35,2023-2024
DS 2023-2024,,February,II,Isabela,Cauayan  City,Gappal,16.888797,121.848834,Cassava,12/5/2023,60,Rayong 72,2 months,CPD,,30,15,9,5,5,25,Advised farmers to spray fungicide for management of the disease.,,"February 28, 2024",25,2023-2024
