SEASON,"Series 
Code",MONTH,REGION,PROVINCE,MUNICIPALITY,BARANGAY,LATTITUDE,LONGITUDE,"CROP 
AFFECTED","DATE
 PLANTED","TOTAL AREA 
PLANTED",VARIETY,"GROWTH
 STAGE ","PEST 
OBSERVED","Monitored/Validated 
(Has.)","TOTAL AREA 
AFFECTED (ha)","PERCENT
 INFESTATION",Severity,"NO. OF INSECTS
 PER HILL","TOTAL AREA 
TREATED (ha)","TOTAL AREA 
UNTREATED (ha)","ACTION
 TAKEN",REMARKS,"DATE 
REPORTED ","NO. OF AFFECTED 
FARMER",YEAR
DS 2024-2025,PPV-25-0557,April,II,Cagayan,Gattaran,Cunig,18.0055,121.6816,Corn,11/26/2024,119,Pioneer,Maturity,Bacterial Stalk Rot,1,1,10,9,,0,1,Advised farmer to conduct rouging/remove infected hill.,,18-Apr-25,1,2025
DS 2024-2025,PPV-25-0558,April,II,Cagayan,Gattaran,Cunig,18.0055,121.6816,Corn,1/20/2025,119,Pioneer,Whorl Stage,FAW,2.5,10,40,5,,0,2.5,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,1,2025
DS 2024-2025,PPV-25-0559,April,II,Cagayan,Gattaran,Tubungan Este,18.0366,121.67728,Corn,12/1/2025,60,Pioneer,Whorl Stage,FAW,16,16,40,5,,16,0,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,20,2025
DS 2024-2025,PPV-25-0560,April,II,Cagayan,Gattaran,Bangatan,18.0421,121.7535,Corn,1/30/2025,152,Pioneer,Whorl Stage,FAW,3,3,20,5,,3,0,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,1,2025
DS 2024-2025,PPV-25-0561,April,II,Cagayan,Gattaran,Capiddigan,18.020944,121.741002,Corn,10/12/2024,117,BT Varieties ,Reproductive Stage,Bacterial Stalk Rot,2.5,2.5,20,5,,0,2.5,Advised farmer to conduct rouging/remove infected hill.,,18-Apr-25,4,2025
DS 2024-2025,PPV-25-0562,April,II,Cagayan,Sta. Teresita,Luga,18.22475833,121.8970733,Corn,1/20/2025,35,Pioneer,Whorl Stage,FAW,5,5,20,5,,5,0,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,4,2025
DS 2024-2025,PPV-25-0563,April,II,Cagayan,Buguey,Tabbac,18.20393333,121.80356,Corn,11/26/2024,105,Healer 102G,Maturity,Bacterial Stalk Rot,58.5,58.5,20,9,,0,58.5,Advised farmer to conduct rouging/remove infected hill.,,18-Apr-25,32,2025
DS 2024-2025,PPV-25-0564,April,II,Cagayan,Gonzaga,Cassitan,18.25977,121.94115,Corn,12/20/2024,26,NK 6130,Reproductive Stage,Banded Sheath Blight,1,1,20,9,,1,0,Conducted validation and advised farmer to spray recommended Fungicide to manage the disease.,,18-Apr-25,1,2025
DS 2024-2025,PPV-25-0565,April,II,Cagayan,Gonzaga,Magrafil,18.30222303,122.0577,Corn,11//27/2024,606,NK 6130,Maturity,Banded Sheath Blight,1,1,20,9,,1,0,Conducted validation and advised farmer to spray recommended Fungicide to manage the disease.,,18-Apr-25,1,2025
DS 2024-2025,PPV-25-0566,April,II,Cagayan,Buguey,Tabbac,18.19800833,121.7791583,Corn,11/19/2024,103.5,BT Varieties ,Maturity,Banded Sheath Blight,33.5,33.5,30,9,,33.5,0,Conducted validation and advised farmers to spray recommended Fungicide to manage the disease.,,18-Apr-25,26,2025
DS 2024-2025,PPV-25-0567,April,II,Cagayan,Sto. Niño,Centro Norte,17.88397,121.5645,Corn,11/29/2024,20,BT Varieties ,Reproductive Stage,FAW,3,3,30,9,,3,0,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,3,2025
DS 2024-2025,PPV-25-0568,April,II,Cagayan,Sto. Niño,Niug sur,17.8622561,121.5651117,Corn,11/15/2024,24.55,NK 6410,Maturity,Banded Sheath Blight,10,10,20,9,,10,0,Conducted validation and advised farmers to spray recommended Fungicide to manage the disease.,,18-Apr-25,26,2025
DS 2024-2025,PPV-25-0569,April,II,Cagayan,Enrile,Brgy. 2 Centro 2,17.5649204,121.7013124,Corn,12/27/2024,15,Pioneer,Reproductive Stage,FAW,15,15,40,5,,5,10,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,15,2025
DS 2024-2025,PPV-25-0570,April,II,Cagayan,Enrile,Brgy. 2 Centro 2,17.5669684,121.7000327,Corn,1/22/2025,15,Pioneer,Whorl Stage,FAW,10,10,40,5,,0,10,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,10,2025
DS 2024-2025,PPV-25-0571,April,II,Cagayan,Tuao,Bagumbayan,17.7065907,121.4396164,Corn,12/26/2024,10,NK 6410,Reproductive Stage,FAW,10,10,20,5,,10,0,Conducted Validation and advised farmers to spray recommended insecticide to manage the pest.,,18-Apr-25,10,2025
DS 2024-2025,PPM-25-0572,April,ll,Nueva Vizcaya,Villaverde,Nagbitin,16.60269167,121.160305,Corn,2/20/2025,90,Pioneer,Reproductive Stage,FAW,90,2,2.22,9,-,2,0,Advised farmer to spray insecticide to manage the pest and conduct continuous monitoring,,15-Apr-25,6,2025
DS 2024-2025,PPM-25-0573,April,II,Quirino,Aglipay,San Antonio,16.476925,121.659968,Corn,1/27/2025,11,NK 6410,Maturity,CPH,11,1.65,15,3,-,1.65,0,Advised farmers to spray recommended insecticide for the management of the pest.,,15-Apr-25,2,2025
DS 2024-2025,PPM-25-0574,April,II,Cagayan,Pamplona,Abbangkeruan,18.4589608,121.3587242,Corn,10/3/2025,223.9,Hybrid,Reproductive Stage,FAW,223.9,33.59,15,6,,33.59,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,22,2025
DS 2024-2025,PPM-25-0575,April,II,Cagayan,Pamplona,Tabba,18. 4638926,121.3664454,Corn,3/25/2025,159.2,Hybrid,Whorl Stage,FAW,159.2,39.8,25,6,,39.8,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,27,2025
DS 2024-2025,PPM-25-0576,April,II,Cagayan,Pamplona,Tabba,18.469793,121.3687184,Corn,3/25/2025,159.2,Hybrid,Whorl Stage,FAW,159.2,31.84,20,5,,31.84,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,21,2025
DS 2024-2025,PPM-25-0577,April,II,Cagayan,Abulug,Sta. Rosa,18.38211,121.43157,Corn,3/24/2025,232.6,Hybrid,Whorl Stage,FAW,232.6,58.15,25,5,,58.15,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,39,2025
DS 2024-2025,PPM-25-0578,April,II,Cagayan,Abulug,Sta. Rosa,18.3805033,121.432485,Corn,10/3/2025,232.6,Hybrid,Reproductive Stage,FAW,232.6,34.89,15,5,,34.89,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,23,2025
DS 2024-2025,PPM-25-0579,April,II,Cagayan,Abulug,Simayung,18.3709441,121.4110703,Corn,3/24/2025,176.5,Hybrid,Whorl Stage,FAW,176.5,35.3,20,6,,35.3,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,24,2025
DS 2024-2025,PPM-25-0580,April,II,Cagayan,Abulug,Canayun,18.3969126,121.4235382,Corn,10/3/2025,123.02,Hybrid,Reproductive Stage,FAW,123.02,18.45,15,5,,18.45,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,12,2025
DS 2024-2025,PPM-25-0581,April,II,Cagayan,Abulug,Sto. Tomas,18.446188,121.4289381,Corn,10/3/2025,152.4,Hybrid,Reproductive Stage,FAW,152.4,22.86,15,5,,22.86,0,Pesticides have already been applied; farmers were advised to follow up with Metarhizium application 5–7 days after spraying and to continue regular monitoring.,,29-Apr-25,15,2025
DS 2024-2025,PPM-25-0582,April,ll,Isabela,Burgos,Singsong,17.035482,121.753632,Corn,2/28/2025,5,Bioseed,Reproductive Stage,Asian corn borer,5,0.5,10,3,-,0.5,0,Farmers are advised to apply the recommended insecticide for the effective management of the pest and to maintain continuous monitoring.,,29-Apr-25,4,2025
DS 2024-2025,PPM-25-0583,April,ll,Quirino,Nagtipunan,Asaklat,16.267817,121.619002,Corn,1/25/2025,17,NK 8840,Maturity,Northern corn leaf blight,17,1,5.9,5,-,0,1,Advised farmers to conduct regular monitoring for other pests and diseases.,,29-Apr-25,2,2025
DS 2024-2025,PPM-25-0584,April,ll,Quirino,Nagtipunan,Asaklat,16.267832,121.619045,Corn,1/25/2025,17,NK 8840,Maturity,Bacterial Stalk Rot,17,0.74,4.39,3,-,0,0.74,Advised farmers to conduct regular monitoring for other pests and diseases.,,29-Apr-25,1,2025
DS 2024-2025,PPM-25-0585,May,II,Isabela,Roxas,Nuesa,17.12776167,121.613675,Corn,3/27/2025,25,NK 6410,Whorl Stage,FAW,50,6,20,1,-,6,0,Farmers were advised to apply the recommended insecticide at the early stage to prevent pest damage and to carry out regular monitoring.,,2-May-25,4,2025
DS 2024-2025,PPM-25-0586,May,II,Isabela,Roxas,San Placido,17.137255,121.60088,Corn,5/3/2025,30,NK 6410,Whorl Stage,FAW,50,7.5,25,1,-,7.5,0,Farmers were advised to apply the recommended insecticide at the early stage to prevent pest damage and to carry out regular monitoring.,,2-May-25,6,2025
DS 2024-2025,PPM-25-0587,May,II,Isabela,Burgos,San Antonino,17.10294833,121.7104,Corn,2/24/2025,10,Evogene,Whorl Stage,Banded Sheath Blight,30,1,10,1,-,1,0,Farmers were advised to apply bactericide at the early signs of disease to effectively manage the infection.,,2-May-25,1,2025
DS 2024-2025,PPM-25-0588,May,II,Quirino,Maddela,Dumabato Sur,16.34237,121.651152,Corn,1/29/2025,95,NK 6410,Maturity,Banded Sheath Blight,95,14.25,15,3,-,0,14.25,Advised farmers to conduct a continuous monitoring for other pest and diseases incidence.,,6-May-25,15,2025
DS 2024-2025,PPM-25-0589,May,II,Quirino,Maddela,Dumabato Sur,16.342387,121.651098,Corn,1/29/2025,95,NK 6410,Maturity,CPH,95,19,20,3,-,19,0,Advised farmers to spray recommended insecticide to manage the pest.,,6-May-25,25,2025
DS 2024-2025,PPM-25-0590,May,II,Quirino,Maddela,Cabua-an,16.32722,121.709307,Corn,2/15/2025,84,NK 6410,Reproductive Stage,Northern corn leaf blight,84,4,4.8,3,-,0,4,Advised farmers to conduct a continuous monitoring for other pest and diseases incidence.,,6-May-25,4,2025
DS 2024-2025,PPM-25-0591,May,II,Quirino,Maddela,Cabua-an,16.327265,121.70935,Corn,2/15/2025,84,NK 6410,Reproductive Stage,CPH,84,12.6,15,3,-,12.6,0,Advised farmers to spray recommended insecticide to manage the pest.,,6-May-25,13,2025
DS 2024-2025,PPM-25-0592,May,II,Isabela,Roxas,San Pedro,17.17339167,121.61224,Corn,4/24/2025,15,Dekalb 8282s,Whorl Stage,FAW,15,6,40,1,,6,0,Farmers were advised to spray recommended insecticide to manage the incidence of the pest and conduct continuous monitoring.,,14-May-25,4,2025
DS 2024-2025,PPM-25-0593,May,II,Isabela,Mallig,San Jose sur,17.18607167,121.5718533,Corn,2/5/2025,50,Dekalb 8282s,Whorl Stage,FAW,50,2,40,1,,2,0,Farmers were advised to spray recommended insecticide to manage the incidence of the pest and conduct continuous monitoring.,,14-May-25,2,2025
DS 2024-2025,PPM-25-0594,May,II,Isabela,Aurora,Victoria,16.992404,121.682244,Corn,5/5/2025,20,Dekalb 8282,Seedling Stage,FAW,20,1,5,3,-,1,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,13-May-25,12,2025
DS 2024-2025,PPM-25-0595,May,II,Isabela,Aurora,Bolinao,16.992757,121.662835,Corn,2/5/2025,25,NK 6410,Seedling Stage,FAW,25,2.5,10,3,-,2.5,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,13-May-25,15,2025
DS 2024-2025,PPM-25-0596,May,II,Isabela,Luna,Macugay,17.004218,121.702,Corn,4/5/2025,10,Dekalb 8282,Seedling Stage,FAW,10,1.5,15,3,-,1.5,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,14-May-25,10,2025
DS 2024-2025,PPM-25-0597,May,II,Isabela,Aurora,Esperanza West,17.004549,121.692424,Corn,2/5/2025,10,Dekalb 8282,Seedling Stage,FAW,10,1,10,3,-,1,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,14-May-25,8,2025
DS 2024-2025,PPM-25-0598,May,II,Isabela,Aurora,Bagnos,17.009568,121.685871,Corn,5/5/2025,10,NK 6410,Seedling Stage,FAW,10,0.5,5,3,-,0.5,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,14-May-25,8,2025
DS 2024-2025,PPM-25-0599,May,II,Isabela,Gamu,Furao,17.03229,121.792317,Corn,10/5/2025,15,NK 3110,Seedling Stage,FAW,15,2.25,15,3,-,2.25,0,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,20-May-25,15,2025
DS 2024-2025,PPV-25-0600,May,II,Isabela,Reina Mercedes,Banquero,17.030583,121.789318,Corn,10/5/2025,60,NK 6410,Seedling Stage,FAW,60,12,20,5,-,6,0,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,20-May-25,50,2025
DS 2024-2025,PPV-25-0601,May,II,Isabela,Reina Mercedes,Santiago,17.028151,121.768723,Corn,11/5/2025,10,Dekalb 8282,Seedling Stage,FAW,10,1.5,15,3,-,1.5,0,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,20-May-25,10,2025
DS 2024-2025,PPV-25-0602,May,II,Isabela,Reina Mercedes,Sallucong,17.025243,121.740525,Corn,9/5/2025,15,NK 3110,Seedling Stage,FAW,15,3,20,3,-,3,0,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,20-May-25,15,2025
DS 2024-2025,PPV-25-0603,May,II,Isabela,Reina Mercedes,Binarsang,17.0207,121.734,Corn,12/5/2025,35,NK 6410,Seedling Stage,FAW,35,5.25,15,3,-,3,2.25,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,20-May-25,25,2025
DS 2024-2025,PPV-25-0604,May,II,Isabela,Luna,Sto. Domingo,17.017899,121.730929,Corn,12/5/2025,20,NK 3110,Seedling Stage,FAW,20,3,15,3,-,3,0,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,21-May-25,20,2025
DS 2024-2025,PPV-25-0605,May,II,Isabela,Luna,San Isidro,17.007844,121.723699,Corn,11/5/2025,15,Dekalb 8282,Seedling Stage,FAW,15,1.5,10,3,-,1.5,0,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,21-May-25,12,2025
DS 2024-2025,PPV-25-0606,May,II,Isabela,Luna,Macugay,17.007274,121.711649,Corn,11/5/2025,10,NK 6410,Seedling Stage,FAW,10,1.5,15,3,-,1.5,0,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring.,,21-May-25,8,2025
DS 2024-2025,PPM-25-0607,May,II,Isabela,Roxas,Munoz,17.173105,121.611675,Corn,5/25/2025,30,NK 6130,Whorl Stage,FAW,30,10.5,35,1,-,10.5,0,Advised farmers to spray recommended insecticide for FAW for management and conduct continuous monitoring.,,22-May-25,6,2025
DS 2024-2025,PPM-25-0608,May,II,Isabela,Mallig,Maligaya,17.176355,121.6131883,Corn,5/13/2025,50,Dekalb 8282s,Whorl Stage,FAW,50,17.5,35,1,-,17.5,0,Advised farmers to spray recommended insecticide for FAW for management and conduct continuous monitoring.,,22-May-25,15,2025
DS 2024-2025,PPM-25-0609,May,II,Nueva Vizcaya,Quezon,Nalubbunan,16.512,121.2496,Corn,4/29/2025,70,Pioneer,Whorl Stage,FAW,70,24.5,35,1,-,24.5,0,Farmers already sprayed insecticide to manage the pest. Farmers were advised to conduct regular monitoring.,,20-May-25,2,2025
DS 2024-2025,PPM-25-0610,May,II,Isabela,Aurora,Victoria,16.989995,121.673696,Corn,5/15/2025,50,Dekalb 8282,Seedling Stage,FAW,50,15,30,7,-,10,5,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring,,28-May-25,40,2025
DS 2024-2025,PPM-25-0611,May,II,Isabela,Aurora,Bolinao,16.98201,121.646907,Corn,10/5/2025,45,NK 6410,Seedling Stage,FAW,45,11.5,25,5,-,8.25,3,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring,,28-May-25,25,2025
DS 2024-2025,PPM-25-0612,May,II,Isabela,Quezon,Turod,17.25878333,121.5596817,Corn,5/20/2025,50,Pioneer,Whorl Stage,FAW,50,17.5,35,1,-,17.5,0,Advised farmers to spray recommended insecticide for FAW and conduct a follow up application of BCA.,,29-May-25,12,2025
DS 2024-2025,PPM-25-0613,May,II,Isabela,Quirino,Suerte,17.11807333,121.7095333,Corn,5/20/2025,20,Hybrid,Whorl Stage,FAW,20,6,30,1,-,6,0,Advised farmers to spray recommended insecticide for FAW and conduct a follow up application of BCA.,,29-May-25,4,2025
DS 2024-2025,PPM-25-0614,May,II,Isabela,City of Ilagan ,Baculud,17.1524799,121.914088,Corn,5/13/2025,162,Dekalb 8282,Whorl Stage,FAW,162,56.7,35,5,1,45,11.7,Advised farmers to spray recommended insecticide for the management of the pest and conduct continuous monitoring,,29-May-25,43,2025
WS 2025,PPM-25-0615,June,ll,Nueva Vizcaya,Solano,Dadap,16.52536,121.2296233,Corn,5/19/2025,30,Pioneer,Whorl Stage,FAW,30,9,30,1,-,9,0,Farmers already sprayed insecticide to manage the pest. Farmers were advised to conduct regular monitoring.,,3-Jun-25,5,2025
WS 2025,PPM-25-0616,June,ll,Nueva Vizcaya,Bayombong,Busilac,16.47376,121.117155,Corn,5/4/2025,65,NK 6410,Reproductive Stage,FAW,65,22.75,35,1,-,22.75,0,Farmers already sprayed insecticide to manage the pest. Farmers were advised to conduct regular monitoring.,,4-Jun-25,2,2025
WS 2025,PPM-25-0617,June,ll,Nueva Vizcaya,Solano,San Juan,16.571225,121.166355,Corn,5/15/2025,50,Pioneer,Whorl Stage,FAW,50,17.5,35,1,-,17.5,0,Farmers already sprayed insecticide to manage the pest. Farmers were advised to conduct regular monitoring.,,4-Jun-25,6,2025
WS 2025,PPM-25-0618,June,ll,Isabela,Quezon,Turod,17.26256833,121.55983,Corn,5/22/2025,50,Advanta,Whorl Stage,FAW,70,24.5,35,1,-,24.5,0,Advised farmers to spray recommended insecticide for the management of FAW and conduct a follow-up application of BCA.,,5-Jun-25,12,2025
WS 2025,PPM-25-0619,June,II,Isabela,Cabatuan,San Andres,16.968403,121.658393,Corn,5/17/2025,10,Pioneer,Whorl Stage,FAW,10,2,20,1,-,2,0,Remind AEW to advise farmers to spray insecticide to manage the pest and conduct regular monitoring.,,4-Jun-25,8,2025
WS 2025,PPM-25-0620,June,II,Isabela,Cabatuan,Saranay,16.978678,121.74373,Corn,5/13/2025,120,Pioneer,Whorl Stage,FAW,50,1.9,20,1,-,1.9,0,Remind AEW to advise farmers to spray insecticide to manage the pest and conduct regular monitoring.,,4-Jun-25,45,2025
WS 2025,PPM-25-0621,June,II,Isabela,Cabatuan,Paraiso,16.961632,121.653272,Corn,5/13/2025,30,Pioneer,Whorl Stage,FAW,30,7.5,25,1,-,7.5,0,Remind AEW to advise farmers to spray insecticide to manage the pest and conduct regular monitoring.,,4-Jun-25,50,2025
WS 2025,PPM-25-0622,June,II,Isabela,Luna,San Ignacio,17.008456,121.722171,Corn,5/11/2025,40,NK 6410,Seedling Stage,FAW,40,8,20,5,-,8,0,Advised farmers to spray recommended insecticide the pest and conducr continuous monitoring.,,3-Jun-25,35,2025
WS 2025,PPM-25-0623,June,II,Isabela,Luna,Sto. Domingo,17.016601,121.730941,Corn,5/12/2025,45,Dekalb 8282,Seedling Stage,FAW,45,9,20,5,-,9,0,Advised farmers to spray recommended insecticide the pest and conducr continuous monitoring.,,3-Jun-25,30,2025
WS 2025,PPM-25-0624,June,II,Isabela,Reina Mercedes,Salucong,17.025821,121.773318,Corn,5/17/2025,60,Dekalb 8282,Seedling Stage,FAW,60,12,20,5,-,10,2,Advised farmers to spray recommended insecticide the pest and conduct continuous monitoring.,,3-Jun-25,10,2025
WS 2025,PPM-25-0625,June,II,Isabela,Reina Mercedes,Binarsang,17.0207,121.734,Corn,5/18/2025,80,NK 6410,Seedling Stage,FAW,80,16,20,5,-,10,6,Advised farmers to spray recommended insecticide the pest and conduct continuous monitoring.,,3-Jun-25,40,2025
WS 2025,PPM-25-0626,June,II,Isabela,Gamu,Furao,17.031515,121.79305,Corn,5/18/2025,10,NK 6410,Seedling Stage,FAW,10,3.5,35,7,-,3.5,0,Advised farmers to spray recommended insecticide the pest and conducr continuous monitoring.,,4-Jun-25,10,2025
WS 2025,PPM-25-0627,June,II,Isabela,Gamu,Dammao,17.077834,121.82308,Corn,4/6/2025,35,NK 6410,Seedling Stage,FAW,35,3.5,10,3,-,3.5,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,10-Jun-25,20,2025
WS 2025,PPM-25-0628,June,II,Isabela,Gamu,Furao,17.792289,121.792289,Corn,5/25/2025,10,NK 3110,Whorl Stage,Banded Sheath Blight,10,1,10,3,-,1,0,Advised farmers to spray recommended fungicide to manage the incidence of the diseaset and continuous monitoring.,,10-Jun-25,8,2025
WS 2025,PPM-25-0629,June,II,Isabela,Reina Mercedes,Banquero,17.026643,121.786183,Corn,1/6/2025,25,NK 3110,Seedling Stage,FAW,25,6.25,25,5,-,6.25,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,11-Jun-25,25,2025
WS 2025,PPM-25-0630,June,II,Isabela,Reina Mercedes,Santiago,17.030788,121.75009,Corn,5/6/2025,20,NK 6410,Seedling Stage,FAW,20,2,10,1,-,2,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,11-Jun-25,15,2025
WS 2025,PPM-25-0631,June,II,Isabela,Reina Mercedes,Binarsang,17.0207,121.734,Corn,1/6/2025,25,Dekalb 8282,Seedling Stage,FAW,25,6.25,25,5,-,6.25,0,Advised farmers to spray recommended insecticide to manage the incidence of FAW and conduct continuous monitoring.,,11-Jun-25,18,2025
