province,municipality,cropname,rsba_crop_record_count,rsba_crop_area_ha
NUEVA VIZCAYA,QUEZON,Peacock,1,0
NUEVA VIZCAYA,QUEZON,Peanuts,5,1.25
NUEVA VIZCAYA,QUEZON,Pigs or swine,476,0
NUEVA VIZCAYA,QUEZON,Pineapple,46,39.95
NUEVA VIZCAYA,QUEZON,Pomelo (suha),41,16.99
NUEVA VIZCAYA,QUEZON,Potato (patatas),36,16.59
NUEVA VIZCAYA,QUEZON,Pusit/Squid,2,4.2
NUEVA VIZCAYA,QUEZON,Rabbits and hares,2,0
NUEVA VIZCAYA,QUEZON,Rambutan,79,46.87
NUEVA VIZCAYA,QUEZON,Rice/Palay,2075,1641.92
NUEVA VIZCAYA,QUEZON,Sheep,1,0
NUEVA VIZCAYA,QUEZON,Squash (kalabasa),78,59.21
NUEVA VIZCAYA,QUEZON,String beans - harvested green (sitao),12,5.21
NUEVA VIZCAYA,QUEZON,Sweet peas - harvested green (sitsaro),5,1.95
NUEVA VIZCAYA,QUEZON,Taro,71,21.1
NUEVA VIZCAYA,QUEZON,Tiger Grass,11,4.4
NUEVA VIZCAYA,QUEZON,Tigre grass,2,0.5
NUEVA VIZCAYA,QUEZON,Tilapia,78,11.02
NUEVA VIZCAYA,QUEZON,Tobacco (native),1,0.5
NUEVA VIZCAYA,QUEZON,Tomato (kamatis),48,25.71
NUEVA VIZCAYA,QUEZON,Turkeys,21,0
NUEVA VIZCAYA,QUEZON,Ube,1,0.2
NUEVA VIZCAYA,QUEZON,Water melon,1,0.5
NUEVA VIZCAYA,SANTA FE,Ampalaya,2,0.6
NUEVA VIZCAYA,SANTA FE,Avocado,2,0.62
NUEVA VIZCAYA,SANTA FE,Banana,13,8.95
NUEVA VIZCAYA,SANTA FE,Bangus,1,0.01
NUEVA VIZCAYA,SANTA FE,Beans - dry,224,72.01
NUEVA VIZCAYA,SANTA FE,Bellpepper (Green/Red),18,5.45
NUEVA VIZCAYA,SANTA FE,Black pepper,4,0.76
NUEVA VIZCAYA,SANTA FE,Black Turtle Beans,6,6.9
NUEVA VIZCAYA,SANTA FE,Buffaloes (Carabaos),54,0
NUEVA VIZCAYA,SANTA FE,Cabbage (repolyo),29,10.61
NUEVA VIZCAYA,SANTA FE,Camote,78,29.89
NUEVA VIZCAYA,SANTA FE,Camote tops (talbos ng kamote),1,0.3
NUEVA VIZCAYA,SANTA FE,Cantaloupes- honey dew and other melon varieties,1,1
NUEVA VIZCAYA,SANTA FE,Carrot,7,4.83
NUEVA VIZCAYA,SANTA FE,Cassava (kamoteng kahoy),5,3.2
NUEVA VIZCAYA,SANTA FE,Cattle,34,0
NUEVA VIZCAYA,SANTA FE,Cauliflower,9,3.21
NUEVA VIZCAYA,SANTA FE,Celery (kinchai),3,1.75
NUEVA VIZCAYA,SANTA FE,Chayote,94,39.79
NUEVA VIZCAYA,SANTA FE,Chickens,350,0
NUEVA VIZCAYA,SANTA FE,Chili (labuyo),3,1.25
NUEVA VIZCAYA,SANTA FE,Chinese Cabbage,2,0.55
NUEVA VIZCAYA,SANTA FE,Coconut,2,0.75
NUEVA VIZCAYA,SANTA FE,Coffee - other varieties,29,21.28
NUEVA VIZCAYA,SANTA FE,Common beans (habitchuelas),9,2.39
NUEVA VIZCAYA,SANTA FE,Corn,32,18.9
NUEVA VIZCAYA,SANTA FE,Cucumber (pipino),102,32.28
NUEVA VIZCAYA,SANTA FE,Dragon Fruit,2,2.5
NUEVA VIZCAYA,SANTA FE,Ducks,52,0
NUEVA VIZCAYA,SANTA FE,Eggplant (talong),9,3.27
NUEVA VIZCAYA,SANTA FE,"Forage grass (sacate, alfalfa, green corn stalk)",1,0.13
NUEVA VIZCAYA,SANTA FE,Gabi tubers,1,0.5
NUEVA VIZCAYA,SANTA FE,Ginger (luya),165,70.89
NUEVA VIZCAYA,SANTA FE,Goats,23,0
NUEVA VIZCAYA,SANTA FE,Green Beans (Baguio Beans),31,12.2
NUEVA VIZCAYA,SANTA FE,Guyabano,2,0.75
NUEVA VIZCAYA,SANTA FE,Lemon,1,2
NUEVA VIZCAYA,SANTA FE,Lettuce,1,0.25
NUEVA VIZCAYA,SANTA FE,Lime (Calamansi),2,1.2
NUEVA VIZCAYA,SANTA FE,Mandarin (dalanghita),1,0.75
NUEVA VIZCAYA,SANTA FE,Mango,4,2.15
NUEVA VIZCAYA,SANTA FE,Okra,1,0.25
NUEVA VIZCAYA,SANTA FE,Onion bulbs (sibuyas),7,3.99
NUEVA VIZCAYA,SANTA FE,Ornamental Flowers,1,0.5
NUEVA VIZCAYA,SANTA FE,Other animals (e.g.,1,0
NUEVA VIZCAYA,SANTA FE,Other crops for fiber production,47,86.37
NUEVA VIZCAYA,SANTA FE,Other Fish,1,0.01
NUEVA VIZCAYA,SANTA FE,Other fruit-bearing trees and vines,44,59.33
NUEVA VIZCAYA,SANTA FE,Other fruit-bearing vegetables,1213,965.09
NUEVA VIZCAYA,SANTA FE,Other industrial crops,19,17.35
NUEVA VIZCAYA,SANTA FE,Other industrial permanent crops not elsewhere classified,1,1.15
NUEVA VIZCAYA,SANTA FE,Other leafy vegetables,283,240.23
NUEVA VIZCAYA,SANTA FE,Other leguminous plants,57,44.5
NUEVA VIZCAYA,SANTA FE,Other poultry,4,0
NUEVA VIZCAYA,SANTA FE,Other temporary crops not reported elsewhere,1,1.65
NUEVA VIZCAYA,SANTA FE,Other tubers - roots and bulbs,12,5.25
NUEVA VIZCAYA,SANTA FE,Pechay,5,0.84
NUEVA VIZCAYA,SANTA FE,Pepper - small green,19,5.53
NUEVA VIZCAYA,SANTA FE,Pepper - sweet,5,3
NUEVA VIZCAYA,SANTA FE,Pigs or swine,199,0
NUEVA VIZCAYA,SANTA FE,Pineapple,1,2.5
NUEVA VIZCAYA,SANTA FE,Pomelo (suha),2,1
NUEVA VIZCAYA,SANTA FE,Potato (patatas),8,3.2
NUEVA VIZCAYA,SANTA FE,Rabbits and hares,2,0
NUEVA VIZCAYA,SANTA FE,Radish (labanos),1,0.25
NUEVA VIZCAYA,SANTA FE,Rambutan,2,1.25
NUEVA VIZCAYA,SANTA FE,Rattan fruit,1,3.03
NUEVA VIZCAYA,SANTA FE,Rice/Palay,1264,974.57
NUEVA VIZCAYA,SANTA FE,Squash (kalabasa),28,12.12
NUEVA VIZCAYA,SANTA FE,String beans - harvested green (sitao),44,17.34
NUEVA VIZCAYA,SANTA FE,Sweet peas - harvested green (sitsaro),45,14.87
NUEVA VIZCAYA,SANTA FE,Taro,12,2.56
NUEVA VIZCAYA,SANTA FE,Tiger Grass,26,14.11
NUEVA VIZCAYA,SANTA FE,Tilapia,5,2.85
NUEVA VIZCAYA,SANTA FE,Tomato (kamatis),272,104.35
NUEVA VIZCAYA,SOLANO,Ampalaya,2,0.35
NUEVA VIZCAYA,SOLANO,Banana,11,19.59
NUEVA VIZCAYA,SOLANO,Beans - dry,23,14.6
NUEVA VIZCAYA,SOLANO,Buffaloes (Carabaos),73,0
NUEVA VIZCAYA,SOLANO,Camote tops (talbos ng kamote),1,0.5
NUEVA VIZCAYA,SOLANO,Cattle,116,0
NUEVA VIZCAYA,SOLANO,Chayote,1,1
NUEVA VIZCAYA,SOLANO,Chickens,358,0
NUEVA VIZCAYA,SOLANO,Chili (labuyo),2,0.75
NUEVA VIZCAYA,SOLANO,Coconut,3,0.52
NUEVA VIZCAYA,SOLANO,Coffee - other varieties,2,1.5
NUEVA VIZCAYA,SOLANO,Common beans (habitchuelas),1,0.68
NUEVA VIZCAYA,SOLANO,Corn,828,897.42
NUEVA VIZCAYA,SOLANO,Cucumber (pipino),5,3.35
NUEVA VIZCAYA,SOLANO,Ducks,211,0
NUEVA VIZCAYA,SOLANO,Eggplant (talong),1,0.33
NUEVA VIZCAYA,SOLANO,Geese,5,0
NUEVA VIZCAYA,SOLANO,Ginger (luya),15,7.15
NUEVA VIZCAYA,SOLANO,Goats,63,0
NUEVA VIZCAYA,SOLANO,Green Beans (Baguio Beans),1,0.2
NUEVA VIZCAYA,SOLANO,Guinea Fowls,1,0
NUEVA VIZCAYA,SOLANO,Guyabano,1,0.25
NUEVA VIZCAYA,SOLANO,Hito/Catfish,3,0.97
NUEVA VIZCAYA,SOLANO,Kalamansi,2,1
NUEVA VIZCAYA,SOLANO,Lanzones,1,0
NUEVA VIZCAYA,SOLANO,Lettuce,1,0.3
NUEVA VIZCAYA,SOLANO,Lime (Calamansi),2,0.75
NUEVA VIZCAYA,SOLANO,Mandarin (dalanghita),23,17
NUEVA VIZCAYA,SOLANO,Mongo (Mung Bean),1,0.5
NUEVA VIZCAYA,SOLANO,Mushroom,3,0.11
NUEVA VIZCAYA,SOLANO,Okra,2,0.3
NUEVA VIZCAYA,SOLANO,Orange (dalandan),1,1
NUEVA VIZCAYA,SOLANO,Other animals (e.g.,2,0
NUEVA VIZCAYA,SOLANO,Other crops for fiber production,1,0.4
NUEVA VIZCAYA,SOLANO,Other Fish,30,9.9
NUEVA VIZCAYA,SOLANO,Other fruit-bearing trees and vines,34,33.42
NUEVA VIZCAYA,SOLANO,Other fruit-bearing vegetables,197,129.72
NUEVA VIZCAYA,SOLANO,Other industrial crops,1,0.3
NUEVA VIZCAYA,SOLANO,Other leafy vegetables,40,20.88
NUEVA VIZCAYA,SOLANO,Other leguminous plants,81,68.38
NUEVA VIZCAYA,SOLANO,Other poultry,2,0
NUEVA VIZCAYA,SOLANO,Other tubers - roots and bulbs,1,1
NUEVA VIZCAYA,SOLANO,Papaya,1,0.01
NUEVA VIZCAYA,SOLANO,Peanuts,2,1.12
NUEVA VIZCAYA,SOLANO,Pigs or swine,259,0
NUEVA VIZCAYA,SOLANO,Pineapple,3,2.65
NUEVA VIZCAYA,SOLANO,Rabbits and hares,1,0
NUEVA VIZCAYA,SOLANO,Rambutan,5,3.4
NUEVA VIZCAYA,SOLANO,Rice/Palay,4203,4553.9
NUEVA VIZCAYA,SOLANO,Sheep,1,0
NUEVA VIZCAYA,SOLANO,Squash (kalabasa),2,0.5
NUEVA VIZCAYA,SOLANO,String beans - harvested green (sitao),2,1.5
NUEVA VIZCAYA,SOLANO,Taro,2,0.45
NUEVA VIZCAYA,SOLANO,Tilapia,57,11.54
NUEVA VIZCAYA,SOLANO,Tomato (kamatis),11,6.52
NUEVA VIZCAYA,SOLANO,Turkeys,8,0
NUEVA VIZCAYA,VILLAVERDE,Banana,24,12.07
NUEVA VIZCAYA,VILLAVERDE,Beans - dry,6,1.1
NUEVA VIZCAYA,VILLAVERDE,Buffaloes (Carabaos),202,0
NUEVA VIZCAYA,VILLAVERDE,Bush Sitao,2,0
NUEVA VIZCAYA,VILLAVERDE,Camote,1,0
NUEVA VIZCAYA,VILLAVERDE,Cattle,137,0
NUEVA VIZCAYA,VILLAVERDE,Chickens,693,0
NUEVA VIZCAYA,VILLAVERDE,Chili (labuyo),1,0
NUEVA VIZCAYA,VILLAVERDE,Coconut,4,1.48
NUEVA VIZCAYA,VILLAVERDE,Coffee - other varieties,10,6.39
NUEVA VIZCAYA,VILLAVERDE,Coffee robusta,2,3.21
NUEVA VIZCAYA,VILLAVERDE,Corn,803,1000.73
NUEVA VIZCAYA,VILLAVERDE,Ducks,451,0
NUEVA VIZCAYA,VILLAVERDE,Eggplant (talong),8,0.98
NUEVA VIZCAYA,VILLAVERDE,"Forage grass (sacate, alfalfa, green corn stalk)",1,0.5
NUEVA VIZCAYA,VILLAVERDE,Geese,23,0
NUEVA VIZCAYA,VILLAVERDE,Ginger (luya),11,6.03
NUEVA VIZCAYA,VILLAVERDE,Gmelina Arborea,2,1.14
NUEVA VIZCAYA,VILLAVERDE,Goats,104,0
NUEVA VIZCAYA,VILLAVERDE,Grapes (ubas),1,0
NUEVA VIZCAYA,VILLAVERDE,Green Beans (Baguio Beans),1,0.33
NUEVA VIZCAYA,VILLAVERDE,Hito/Catfish,3,0.19
NUEVA VIZCAYA,VILLAVERDE,Horses,1,0
NUEVA VIZCAYA,VILLAVERDE,Kalamansi,36,30.9
NUEVA VIZCAYA,VILLAVERDE,Kale,1,1
NUEVA VIZCAYA,VILLAVERDE,Lime (Calamansi),27,18.37
NUEVA VIZCAYA,VILLAVERDE,Lime (dayap),4,4.49
NUEVA VIZCAYA,VILLAVERDE,Long Chili,1,0
NUEVA VIZCAYA,VILLAVERDE,Mandarin (dalanghita),25,20.37
NUEVA VIZCAYA,VILLAVERDE,Mango,3,1.84
NUEVA VIZCAYA,VILLAVERDE,Mongo (Mung Bean),1,0
NUEVA VIZCAYA,VILLAVERDE,Mustard,1,0
NUEVA VIZCAYA,VILLAVERDE,Okra,2,0
NUEVA VIZCAYA,VILLAVERDE,Orange (dalandan),7,5.16
NUEVA VIZCAYA,VILLAVERDE,Ornamental Flowers,1,0.1
NUEVA VIZCAYA,VILLAVERDE,Other animals (e.g.,4,0
NUEVA VIZCAYA,VILLAVERDE,Other crops for fiber production,1,0.9
NUEVA VIZCAYA,VILLAVERDE,Other Fish,16,1.83
NUEVA VIZCAYA,VILLAVERDE,Other fruit-bearing trees and vines,27,27.03
NUEVA VIZCAYA,VILLAVERDE,Other fruit-bearing vegetables,177,140.54
NUEVA VIZCAYA,VILLAVERDE,Other industrial crops,3,1.75
NUEVA VIZCAYA,VILLAVERDE,Other leafy vegetables,100,62.21
NUEVA VIZCAYA,VILLAVERDE,Other poultry,5,0
NUEVA VIZCAYA,VILLAVERDE,Other temporary crops not reported elsewhere,1,0.65
NUEVA VIZCAYA,VILLAVERDE,Pechay,2,1.34
NUEVA VIZCAYA,VILLAVERDE,Pigs or swine,469,0
NUEVA VIZCAYA,VILLAVERDE,Pineapple,1,0.5
NUEVA VIZCAYA,VILLAVERDE,Pomelo (suha),2,2.45
NUEVA VIZCAYA,VILLAVERDE,Rabbits and hares,1,0
NUEVA VIZCAYA,VILLAVERDE,Rice/Palay,2276,2541.75
NUEVA VIZCAYA,VILLAVERDE,Sheep,2,0
NUEVA VIZCAYA,VILLAVERDE,Squash (kalabasa),9,4.65
NUEVA VIZCAYA,VILLAVERDE,String beans - harvested green (sitao),1,0.12
NUEVA VIZCAYA,VILLAVERDE,Tilapia,111,17.23
NUEVA VIZCAYA,VILLAVERDE,Tomato (kamatis),18,9.68
NUEVA VIZCAYA,VILLAVERDE,Turkeys,12,0
QUIRINO,AGLIPAY,Avocado,2,0.1
QUIRINO,AGLIPAY,Banana,1107,1200.37
QUIRINO,AGLIPAY,Beans - dry,56,24.89
QUIRINO,AGLIPAY,Bellpepper (Green/Red),1,0.99
QUIRINO,AGLIPAY,Betel Nut (Nga-nga),3,1.95
QUIRINO,AGLIPAY,Black pepper,1,1
QUIRINO,AGLIPAY,Black Turtle Beans,1,1
QUIRINO,AGLIPAY,Buffaloes (Carabaos),466,0
QUIRINO,AGLIPAY,Cacao,11,4.03
QUIRINO,AGLIPAY,Camote,4,1.02
QUIRINO,AGLIPAY,Cassava (kamoteng kahoy),232,235.59
QUIRINO,AGLIPAY,Cattle,176,0
QUIRINO,AGLIPAY,Chickens,316,0
QUIRINO,AGLIPAY,Chili (labuyo),2,0.75
QUIRINO,AGLIPAY,Coconut,20,22.99
QUIRINO,AGLIPAY,Coffee - other varieties,22,8.94
QUIRINO,AGLIPAY,Common beans (habitchuelas),2,1.1
QUIRINO,AGLIPAY,Corn,3257,4497.46
QUIRINO,AGLIPAY,Cucumber (pipino),2,1.59
QUIRINO,AGLIPAY,Dogs and cats,5,0
QUIRINO,AGLIPAY,Dragon Fruit,2,1.24
QUIRINO,AGLIPAY,Ducks,139,0
QUIRINO,AGLIPAY,Eggplant (talong),2,0.75
QUIRINO,AGLIPAY,"Forage grass (sacate, alfalfa, green corn stalk)",46,65.44
QUIRINO,AGLIPAY,Gabi tubers,20,8.9
QUIRINO,AGLIPAY,Garlic (bawang),1,0.25
QUIRINO,AGLIPAY,Geese,4,0
QUIRINO,AGLIPAY,Gemilina,4,3.9
QUIRINO,AGLIPAY,Ginger (luya),143,65.8
QUIRINO,AGLIPAY,Gmelina Arborea,2,1.25
QUIRINO,AGLIPAY,Goats,41,0
QUIRINO,AGLIPAY,Green Beans (Baguio Beans),6,2.35
QUIRINO,AGLIPAY,Guyabano,2,0.9
QUIRINO,AGLIPAY,Hito/Catfish,1,0.2
QUIRINO,AGLIPAY,Horses,5,0
QUIRINO,AGLIPAY,Kalamansi,3,3.6
QUIRINO,AGLIPAY,Lemon,1,4
QUIRINO,AGLIPAY,Lime (Calamansi),2,0.3
QUIRINO,AGLIPAY,Lime (dayap),1,1
QUIRINO,AGLIPAY,Long Chili,1,0.25
QUIRINO,AGLIPAY,Luyang dilaw,2,0.55
QUIRINO,AGLIPAY,Mahogany,2,1.2
QUIRINO,AGLIPAY,Mandarin (dalanghita),4,3.6
QUIRINO,AGLIPAY,Mango,22,27.34
QUIRINO,AGLIPAY,Mongo (Mung Bean),2,0.66
QUIRINO,AGLIPAY,Other animals (e.g.,2,0
QUIRINO,AGLIPAY,Other crops for fiber production,4,2.4
QUIRINO,AGLIPAY,Other Fish,34,6.39
QUIRINO,AGLIPAY,Other fruit-bearing trees and vines,67,70.99
QUIRINO,AGLIPAY,Other fruit-bearing vegetables,137,73.7
QUIRINO,AGLIPAY,Other industrial crops,3,5
QUIRINO,AGLIPAY,Other leafy vegetables,39,15.08
QUIRINO,AGLIPAY,Other leguminous plants,19,9.47
QUIRINO,AGLIPAY,Other poultry,2,0
QUIRINO,AGLIPAY,Other tubers - roots and bulbs,4,1.75
QUIRINO,AGLIPAY,Palm tree,1,0.5
QUIRINO,AGLIPAY,Peanuts,7,2.72
QUIRINO,AGLIPAY,Pigs or swine,264,0
QUIRINO,AGLIPAY,Pineapple,11,4.63
QUIRINO,AGLIPAY,Pomelo (suha),1,0.2
QUIRINO,AGLIPAY,Potato (patatas),2,0.9
QUIRINO,AGLIPAY,Rabbits and hares,4,0
QUIRINO,AGLIPAY,Rambutan,6,3.3
QUIRINO,AGLIPAY,Rice/Palay,3610,3261.82
QUIRINO,AGLIPAY,Sheep,5,0
QUIRINO,AGLIPAY,Soybeans,1,0.5
QUIRINO,AGLIPAY,Squash (kalabasa),8,4.75
QUIRINO,AGLIPAY,String beans - harvested green (sitao),5,1.98
QUIRINO,AGLIPAY,Sugarcane,1,1.52
QUIRINO,AGLIPAY,Taro,57,31
QUIRINO,AGLIPAY,Tiger Grass,2,1.7
QUIRINO,AGLIPAY,Tilapia,41,14.64
QUIRINO,AGLIPAY,Tomato (kamatis),2,0.85
QUIRINO,AGLIPAY,Turkeys,7,0
QUIRINO,AGLIPAY,Ube,34,13.52
QUIRINO,AGLIPAY,Water melon,4,5.5
QUIRINO,AGLIPAY,White Turtle Beans,1,1
QUIRINO,CABARROGUIS Capital,Acacia,2,1.64
QUIRINO,CABARROGUIS Capital,Alugbati,1,0.33
QUIRINO,CABARROGUIS Capital,Arrowroot,2,1.5
QUIRINO,CABARROGUIS Capital,Avocado,2,0.6
QUIRINO,CABARROGUIS Capital,Bamboo (Kawayan),1,0.1
QUIRINO,CABARROGUIS Capital,Banana,1800,1801.58
QUIRINO,CABARROGUIS Capital,Beans - dry,33,11.55
QUIRINO,CABARROGUIS Capital,Bellpepper (Green/Red),1,0.3
QUIRINO,CABARROGUIS Capital,Betel Nut (Nga-nga),7,2.72
QUIRINO,CABARROGUIS Capital,Buffaloes (Carabaos),547,0
QUIRINO,CABARROGUIS Capital,Cacao,11,3.58
QUIRINO,CABARROGUIS Capital,Camote,1,0.18
QUIRINO,CABARROGUIS Capital,Cassava (kamoteng kahoy),176,120.67
QUIRINO,CABARROGUIS Capital,Cattle,143,0
QUIRINO,CABARROGUIS Capital,Chickens,846,0
QUIRINO,CABARROGUIS Capital,Coconut,35,10.28
QUIRINO,CABARROGUIS Capital,Coffee - other varieties,41,19.99
QUIRINO,CABARROGUIS Capital,Coffee arabica,1,0.5
QUIRINO,CABARROGUIS Capital,Coffee robusta,3,1.1
QUIRINO,CABARROGUIS Capital,Common beans (habitchuelas),3,0.8
QUIRINO,CABARROGUIS Capital,Corn,2095,2181.68
QUIRINO,CABARROGUIS Capital,Cucumber (pipino),4,1.35
QUIRINO,CABARROGUIS Capital,Dragon Fruit,4,1.42
QUIRINO,CABARROGUIS Capital,Ducks,344,0
QUIRINO,CABARROGUIS Capital,Durian,1,0.1
QUIRINO,CABARROGUIS Capital,Eggplant (talong),2,5.08
QUIRINO,CABARROGUIS Capital,"Forage grass (sacate, alfalfa, green corn stalk)",2,1.6
QUIRINO,CABARROGUIS Capital,Gabi tubers,27,8.33
QUIRINO,CABARROGUIS Capital,Geese,9,0
QUIRINO,CABARROGUIS Capital,Gemilina,48,26.63
QUIRINO,CABARROGUIS Capital,Ginger (luya),117,43.79
QUIRINO,CABARROGUIS Capital,Gmelina Arborea,74,52.87
QUIRINO,CABARROGUIS Capital,Goats,50,0
QUIRINO,CABARROGUIS Capital,Green Beans (Baguio Beans),1,0.25
QUIRINO,CABARROGUIS Capital,Guyabano,14,5.2
QUIRINO,CABARROGUIS Capital,Hito/Catfish,6,0.2
QUIRINO,CABARROGUIS Capital,Ipil-ipil,6,3.4
QUIRINO,CABARROGUIS Capital,Jackfruit,1,0.1
QUIRINO,CABARROGUIS Capital,Kalamansi,13,7
QUIRINO,CABARROGUIS Capital,Lanzones,21,6.15
QUIRINO,CABARROGUIS Capital,Lime (Calamansi),10,4.92
QUIRINO,CABARROGUIS Capital,Lime (dayap),3,2.6
QUIRINO,CABARROGUIS Capital,Luyang dilaw,1,0.1
QUIRINO,CABARROGUIS Capital,Mahogany,6,2.13
QUIRINO,CABARROGUIS Capital,Mandarin (dalanghita),71,35.07
QUIRINO,CABARROGUIS Capital,Mango,35,17.33
QUIRINO,CABARROGUIS Capital,Mangrove,1,0.13
QUIRINO,CABARROGUIS Capital,Mushroom,1,0.05
QUIRINO,CABARROGUIS Capital,Narra,2,0.5
QUIRINO,CABARROGUIS Capital,Orange (dalandan),1,0.5
QUIRINO,CABARROGUIS Capital,Other animals (e.g.,2,0
QUIRINO,CABARROGUIS Capital,Other crops for fiber production,3,7.6
QUIRINO,CABARROGUIS Capital,Other edible nuts,1,0.1
QUIRINO,CABARROGUIS Capital,Other Fish,32,3.72
QUIRINO,CABARROGUIS Capital,Other fruit-bearing trees and vines,536,474.7
QUIRINO,CABARROGUIS Capital,Other fruit-bearing vegetables,404,180.77
QUIRINO,CABARROGUIS Capital,Other industrial crops,7,6.54
QUIRINO,CABARROGUIS Capital,Other industrial permanent crops not elsewhere classified,1,1
QUIRINO,CABARROGUIS Capital,Other leafy vegetables,83,32.95
QUIRINO,CABARROGUIS Capital,Other leguminous plants,14,7.45
QUIRINO,CABARROGUIS Capital,Other temporary crops not reported elsewhere,1,2.3
QUIRINO,CABARROGUIS Capital,Other tubers - roots and bulbs,8,4.16
QUIRINO,CABARROGUIS Capital,Palm tree,2,2.2
QUIRINO,CABARROGUIS Capital,Peanuts,7,1.73
QUIRINO,CABARROGUIS Capital,Pechay,3,0.38
QUIRINO,CABARROGUIS Capital,Pigs or swine,589,0
QUIRINO,CABARROGUIS Capital,Pineapple,16,5.29
QUIRINO,CABARROGUIS Capital,Pomelo (suha),24,12.04
QUIRINO,CABARROGUIS Capital,Potato (patatas),1,0.5
QUIRINO,CABARROGUIS Capital,Rabbits and hares,2,0
QUIRINO,CABARROGUIS Capital,Rambutan,89,42.98
QUIRINO,CABARROGUIS Capital,Rice/Palay,3082,2891.88
QUIRINO,CABARROGUIS Capital,Sheep,5,0
QUIRINO,CABARROGUIS Capital,Squash (kalabasa),9,2.9
QUIRINO,CABARROGUIS Capital,String beans - harvested green (sitao),2,0.26
QUIRINO,CABARROGUIS Capital,Taro,26,7.39
QUIRINO,CABARROGUIS Capital,Tilapia,165,18.87
QUIRINO,CABARROGUIS Capital,Tomato (kamatis),13,4.86
QUIRINO,CABARROGUIS Capital,Turkeys,15,0
QUIRINO,CABARROGUIS Capital,Ube,5,1.3
QUIRINO,DIFFUN,Ampalaya,1,0.2
QUIRINO,DIFFUN,Banana,98,77.16
QUIRINO,DIFFUN,Beans - dry,8,3.95
QUIRINO,DIFFUN,Bellpepper (Green/Red),1,0.25
QUIRINO,DIFFUN,Broccoli,4,4.6
QUIRINO,DIFFUN,Buffaloes (Carabaos),141,0
QUIRINO,DIFFUN,Camote,2,1.25
QUIRINO,DIFFUN,Camote tops (talbos ng kamote),1,0.5
QUIRINO,DIFFUN,Cantaloupes- honey dew and other melon varieties,1,1
QUIRINO,DIFFUN,Cassava (kamoteng kahoy),7,4.68
QUIRINO,DIFFUN,Cattle,43,0
QUIRINO,DIFFUN,Chickens,239,0
QUIRINO,DIFFUN,Coconut,5,4.95
QUIRINO,DIFFUN,Coffee - other varieties,8,14.64
QUIRINO,DIFFUN,Coffee robusta,1,1.25
QUIRINO,DIFFUN,Common beans (habitchuelas),7,2.95
QUIRINO,DIFFUN,Corn,3345,5563.36
QUIRINO,DIFFUN,Cucumber (pipino),4,2.1
QUIRINO,DIFFUN,Dogs and cats,2,0
QUIRINO,DIFFUN,Dragon Fruit,1,3.3
QUIRINO,DIFFUN,Ducks,52,0
QUIRINO,DIFFUN,Eggplant (talong),1,1.3
QUIRINO,DIFFUN,"Forage grass (sacate, alfalfa, green corn stalk)",1,1
QUIRINO,DIFFUN,Gabi tubers,8,2.3
QUIRINO,DIFFUN,"Garlic shoot, harvested green",1,0.5
QUIRINO,DIFFUN,Ginger (luya),88,43.1
QUIRINO,DIFFUN,Gmelina Arborea,2,0.4
QUIRINO,DIFFUN,Goats,13,0
QUIRINO,DIFFUN,Guavas (bayabas),1,0.12
QUIRINO,DIFFUN,Hito/Catfish,5,0.79
QUIRINO,DIFFUN,Jackfruit,1,0.2
QUIRINO,DIFFUN,Kalamansi,3,2.65
QUIRINO,DIFFUN,Lemon,1,2.2
QUIRINO,DIFFUN,Lime (Calamansi),1,0.13
QUIRINO,DIFFUN,Lime (dayap),4,2.6
QUIRINO,DIFFUN,Mandarin (dalanghita),4,3.78
QUIRINO,DIFFUN,Mango,4,3.8
QUIRINO,DIFFUN,Mongo (Mung Bean),1,0.25
QUIRINO,DIFFUN,Orchard,3,2.75
QUIRINO,DIFFUN,Other crops for fiber production,21,23.05
QUIRINO,DIFFUN,Other Fish,42,9.43
QUIRINO,DIFFUN,Other fruit-bearing trees and vines,78,76.93
QUIRINO,DIFFUN,Other fruit-bearing vegetables,196,136.28
QUIRINO,DIFFUN,Other industrial crops,3,2.74
QUIRINO,DIFFUN,Other leafy vegetables,134,77.32
QUIRINO,DIFFUN,Other leguminous plants,7,5.19
QUIRINO,DIFFUN,Other poultry,1,0
QUIRINO,DIFFUN,Peanuts,4,2.5
QUIRINO,DIFFUN,Pepper - small green,1,0.1
QUIRINO,DIFFUN,Pigs or swine,131,0
QUIRINO,DIFFUN,Rabbits and hares,1,0
QUIRINO,DIFFUN,Rambutan,2,5.44
QUIRINO,DIFFUN,Rice/Palay,3848,4206.28
QUIRINO,DIFFUN,Sheep,2,0
QUIRINO,DIFFUN,Squash (kalabasa),9,8
QUIRINO,DIFFUN,String beans - harvested green (sitao),2,0.5
QUIRINO,DIFFUN,Taro,22,13.02
QUIRINO,DIFFUN,Tiger Grass,12,12.04
QUIRINO,DIFFUN,Tigre grass,2,1
QUIRINO,DIFFUN,Tilapia,36,9.41
QUIRINO,DIFFUN,Tomato (kamatis),4,2
QUIRINO,DIFFUN,Turkeys,2,0
QUIRINO,MADDELA,Adlai,1,0.25
QUIRINO,MADDELA,Avocado,1,0.25
QUIRINO,MADDELA,Banana,1905,1904.08
QUIRINO,MADDELA,Beans - dry,88,35.42
QUIRINO,MADDELA,Bellpepper (Green/Red),1,1
QUIRINO,MADDELA,Betel Leaf,1,0.3
