source_file,sheet,province,district,municipality,year,program,commodity,office_function,tier_1,tier_2,activity,unit,physical_target,budget,length_km,allocation_method,source_note
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Dupax del Norte,2027,4Ks,,,,,Ube Planting Materials,no. of kg distributed,2000.00,600.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Kayapa,2027,4Ks,,,,,Ube Planting Materials,no. of kg distributed,2000.00,600.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Dupax del Norte,2027,4Ks,,,,,c. Micro-Tiller,No. of units,2.00,60.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Kayapa,2027,4Ks,,,,,c. Micro-Tiller,No. of units,2.00,60.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Dupax del Norte,2027,4Ks,,,,,d. Knapsack Sprayer,No. of units,4.00,10.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Kayapa,2027,4Ks,,,,,d. Knapsack Sprayer,No. of units,4.00,10.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Dupax del Norte,2027,4Ks,,,,,e. Grass Cutter,No. of units,1.00,25.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Kayapa,2027,4Ks,,,,,e. Grass Cutter,No. of units,1.00,25.00,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Dupax del Norte,2027,4Ks,,,,,h. Garden Tools,No. of pcs,35.00,31.40,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,4Ks,Nueva Vizcaya,LONE,Kayapa,2027,4Ks,,,,,h. Garden Tools,No. of pcs,35.00,31.40,,remarks municipality split,Dupax Del Norte and Kayapa           
nueva_vizcaya.xlsx,PRDP,Nueva Vizcaya,LONE,Kayapa,2026,PRDP,,,,,Upgrading of Pangawan-Banao Farm to Market Road,"Pangawan, Banao",,334482.00,10.86,direct municipality row,Upgrading of Pangawan-Banao Farm to Market Road
nueva_vizcaya.xlsx,PRDP,Nueva Vizcaya,LONE,Kasibu,2026,PRDP,,,,,Rehabilitation of Tadji-Tukod Farm to Market Road,"Tadji, Tukod",,238756.00,9.94,direct municipality row,Rehabilitation of Tadji-Tukod Farm to Market Road
quirino.xlsx,HALAL,Quirino,LONE,Nagtipunan,2027,HALAL,,,,,2. Halal Product Certification Assistance,,0.50,250.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Diffun,2027,HALAL,,,,,2. Halal Product Certification Assistance,,0.50,250.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Nagtipunan,2027,HALAL,,,,,"4. Training on Halal Compliance, Certification, and Export Requirements (Ube & Coffee)",number,0.50,25.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Diffun,2027,HALAL,,,,,"4. Training on Halal Compliance, Certification, and Export Requirements (Ube & Coffee)",number,0.50,25.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Nagtipunan,2027,HALAL,,,,,5. Training on Postharvest Handling,number,0.50,25.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Diffun,2027,HALAL,,,,,5. Training on Postharvest Handling,number,0.50,25.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Nagtipunan,2027,HALAL,,,,,Production of Quality Ube Planting Materials,number,60.00,6300.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Diffun,2027,HALAL,,,,,Production of Quality Ube Planting Materials,number,60.00,6300.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Aglipay,2027,HALAL,,,,,Provision of Plant Nurseries for Propagation,number,1.00,1500.00,,remarks municipality split,Aglipay           
quirino.xlsx,HALAL,Quirino,LONE,Nagtipunan,2027,HALAL,,,,,Provision of Organic Fertilizer (for expansion of ube production),hectare,15.00,120.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Diffun,2027,HALAL,,,,,Provision of Organic Fertilizer (for expansion of ube production),hectare,15.00,120.00,,remarks municipality split,"Nagtipunan, Diffun           "
quirino.xlsx,HALAL,Quirino,LONE,Diffun,2027,HALAL,,,,,Establishment of Ube Powder Processing Facility,number,1.00,10205.00,,remarks municipality split,Diffun           
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2025,Farm-to-Market Roads,,,,,"Concreting of Brgy. Del Pilar FMR, Brgy. Del Pilar, Cabarroguis, Quirino",Del Pilar,,30000.00,2.00,direct municipality row,"Concreting of Brgy. Del Pilar FMR, Brgy. Del Pilar, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy Burgos FMR, Brgy. Burgos,Cabarroguis, Quirino",Burgos,,10000.00,0.67,direct municipality row,"Improvement/Concreting of Brgy Burgos FMR, Brgy. Burgos,Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy San Marcos FMR, Brgy. San Marcos, Cabarroguis, Quirino",San Marcos,,10000.00,0.67,direct municipality row,"Improvement/Concreting of Brgy San Marcos FMR, Brgy. San Marcos, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy. Zamora FMR, Brgy. Zamora, Cabarroguis, Quirino",Zamora,,30000.00,2.00,direct municipality row,"Improvement/Concreting of Brgy. Zamora FMR, Brgy. Zamora, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy. Gundaway FMR, Brgy. Gundaway, Cabarroguis, Quirino",Gundaway,,10000.00,0.67,direct municipality row,"Improvement/Concreting of Brgy. Gundaway FMR, Brgy. Gundaway, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy. Aurora West FMR, Brgy. Aurora West, Diffun, Quirino",Aurora West,,15000.00,1.00,direct municipality row,"Improvement/Concreting of Brgy. Aurora West FMR, Brgy. Aurora West, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy. Rizal FMR, Brgy. Rizal, Diffun, Quirino",Rizal,,15000.00,1.00,direct municipality row,"Improvement/Concreting of Brgy. Rizal FMR, Brgy. Rizal, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy. Andres Bonifacio FMR, Brgy. Andres Bonifacio, Diffun, Quirino",Andres Bonifacio,,30000.00,2.00,direct municipality row,"Improvement/Concreting of Brgy. Andres Bonifacio FMR, Brgy. Andres Bonifacio, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2025,Farm-to-Market Roads,,,,,"Improvement/Concreting of Brgy. Aurora East FMR, Brgy. Aurora East, Diffun, Quirino",Aurora East,,30000.00,2.00,direct municipality row,"Improvement/Concreting of Brgy. Aurora East FMR, Brgy. Aurora East, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Maddela,2025,Farm-to-Market Roads,,,,,"Concreting of Divisoria Norte FMR, Bgry. Divisoria Norte, Maddela, Quirino",Divisoria Norte,,15000.00,1.00,direct municipality row,"Concreting of Divisoria Norte FMR, Bgry. Divisoria Norte, Maddela, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2025,Farm-to-Market Roads,,,,,"Concreting of Gamis- Tres Reyes FMR,Brgy. Gamis- Tres Reyes, Saguday, Quirino",Gamis-Tres Reyes,,15000.00,1.00,direct municipality row,"Concreting of Gamis- Tres Reyes FMR,Brgy. Gamis- Tres Reyes, Saguday, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Aglipay,2026,Farm-to-Market Roads,,,,,"Construction of Brgy.Villa Pagaduan-Brgy. Nilamanan FMR, Brgy. Villa Pagaduan, Aglipay, Quirino",Nilamanan,,15000.00,1.00,direct municipality row,"Construction of Brgy.Villa Pagaduan-Brgy. Nilamanan FMR, Brgy. Villa Pagaduan, Aglipay, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2026,Farm-to-Market Roads,,,,,"Construction of Brgy. Rizal FMR, Brgy. Rizal, Diffun, Quirino",Rizal,,5000.00,0.33,direct municipality row,"Construction of Brgy. Rizal FMR, Brgy. Rizal, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Nagtipunan,2026,Farm-to-Market Roads,,,,,"Construction of Brgy. San Dionisio II FMR, Brgy. San Dionisio II, Nagtipunan, Quirino",San Dionisio II,,10000.00,0.67,direct municipality row,"Construction of Brgy. San Dionisio II FMR, Brgy. San Dionisio II, Nagtipunan, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Maddela,2026,Farm-to-Market Roads,,,,,"Construction of Brgy. Sto. Tomas FMR, Brgy. Sto. Tomas, Maddela, Quirino",Sto. Tomas,,5000.00,0.33,direct municipality row,"Construction of Brgy. Sto. Tomas FMR, Brgy. Sto. Tomas, Maddela, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2026,Farm-to-Market Roads,,,,,"Concreting of Purok 2, Brgy. Calaocan FMR, Brgy. Calaocan, Cabarroguis, Quirino",Calaocan,,15000.00,1.00,direct municipality row,"Concreting of Purok 2, Brgy. Calaocan FMR, Brgy. Calaocan, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Aglipay,2027,Farm-to-Market Roads,,,,,"Construction of Sitio Diawe, Brgy. Sta Victoria to Sitio San Juan, Brgy. Diodol FMR, Brgy. Sta. Victoria and Brgy. Diodol, Aglipay, Quirino",Sta Victoria - Diodol,,31000.00,2.00,direct municipality row,"Construction of Sitio Diawe, Brgy. Sta Victoria to Sitio San Juan, Brgy. Diodol FMR, Brgy. Sta. Victoria and Brgy. Diodol, Aglipay, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Maddela,2027,Farm-to-Market Roads,,,,,"Construction of Purok 4 to 5, Brgy Cabua-an FMR, Brgy. Cabua-an, Maddela, Quirino",Cabua-an,,15500.00,1.00,direct municipality row,"Construction of Purok 4 to 5, Brgy Cabua-an FMR, Brgy. Cabua-an, Maddela, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2027,Farm-to-Market Roads,,,,,"Concreting of Sitio Dulay, Brgy. Bannawag FMR, Brgy. Bannawag, Diffun, Quirino",Bannawag,,15500.00,1.00,direct municipality row,"Concreting of Sitio Dulay, Brgy. Bannawag FMR, Brgy. Bannawag, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Nagtipunan,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy Ricarte Norte FMR, Brgy. Ricarte Norte, Diffun, Quirino",Ricarte Norte,,15500.00,1.00,direct municipality row,"Concreting of Brgy Ricarte Norte FMR, Brgy. Ricarte Norte, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Nagtipunan,2027,Farm-to-Market Roads,,,,,"oncreting of Purok 2-Sitio Tanawan, Brgy. Dissimungal FMR, Brgy. Dissimungal, Nagtipunan, Quirino",Dissimungal,,15500.00,1.00,direct municipality row,"oncreting of Purok 2-Sitio Tanawan, Brgy. Dissimungal FMR, Brgy. Dissimungal, Nagtipunan, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Nagtipunan,2027,Farm-to-Market Roads,,,,,"Construction of Asaclat-San Dionisio II FMR, Brgy. Asaclat, Nagtipunan, Quirino",Asaclat,,15500.00,1.00,direct municipality row,"Construction of Asaclat-San Dionisio II FMR, Brgy. Asaclat, Nagtipunan, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2027,Farm-to-Market Roads,,,,,"Concreting of Brgy. Villamor FMR, Brgy. Villamor, Cabarroguis, Quirino",Villamor,,15500.00,1.00,direct municipality row,"Concreting of Brgy. Villamor FMR, Brgy. Villamor, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Rizal-La Paz-Bannawag FMR, Brgy. Rizal, Brgy. La Paz,and Brgy. Bannawag, Saguday, Quirino",Lapaz- Bannawag,,31000.00,2.00,direct municipality row,"Concreting of Rizal-La Paz-Bannawag FMR, Brgy. Rizal, Brgy. La Paz,and Brgy. Bannawag, Saguday, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Nagtipunan,2027,Farm-to-Market Roads,,,,,"Construction of Brgy. Mataddi FMR, Brgy. Mataddi, Nagtipunan, Quirino",Mataddi,,15000.00,1.00,direct municipality row,"Construction of Brgy. Mataddi FMR, Brgy. Mataddi, Nagtipunan, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Nagtipunan,2027,Farm-to-Market Roads,,,,,"Construction of Brgy. Matmad FMR, Brgy. Matmad, Nagtipunan, Quirino",Matmad,,21750.00,1.45,direct municipality row,"Construction of Brgy. Matmad FMR, Brgy. Matmad, Nagtipunan, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Maddela,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy. Cabaruan FMR, Brgy. Cabaruan, Maddela, Quirino",Cabaruan,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Cabaruan FMR, Brgy. Cabaruan, Maddela, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Maddela,2027,Farm-to-Market Roads,,,,,"Concreting of P7 Brgy, Balligui FMR, Brgy. Balligui, Maddela, Quirino,",Balligui,,18000.00,1.20,direct municipality row,"Concreting of P7 Brgy, Balligui FMR, Brgy. Balligui, Maddela, Quirino,"
quirino.xlsx,FMR,Quirino,LONE,Maddela,2027,Farm-to-Market Roads,,,,,"Concreting of P1-P2, Brgy. Cabua-an FMR, Brgy. Cabua-an, Maddela, Quirino",Cabua-an,,33000.00,2.20,direct municipality row,"Concreting of P1-P2, Brgy. Cabua-an FMR, Brgy. Cabua-an, Maddela, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Maddela,2027,Farm-to-Market Roads,,,,,"Concreting of P4-P5, Brgy. Cabua-an FMR, Brgy. Cabua-an, Maddela, Quirino",Cabua-an,,18966.00,1.25,direct municipality row,"Concreting of P4-P5, Brgy. Cabua-an FMR, Brgy. Cabua-an, Maddela, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Aglipay,2027,Farm-to-Market Roads,,,,,"Concreting of Dagupan FMR, Brgy. Dagupan, Aglipay, Quirino",Dagupan,,15000.00,1.00,direct municipality row,"Concreting of Dagupan FMR, Brgy. Dagupan, Aglipay, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Aglipay,2027,Farm-to-Market Roads,,,,,"Concreting of Villa Pagaduan FMR, Brgy. Villa Pagaduan, Aglipay, Quirino",Villa Pagaduan,,15000.00,1.00,direct municipality row,"Concreting of Villa Pagaduan FMR, Brgy. Villa Pagaduan, Aglipay, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Aglipay,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy. San Benigno FMR, Brgy. San Benigno, Aglipay Quirino",San Benigno,,15000.00,1.00,direct municipality row,"Concreting of Brgy. San Benigno FMR, Brgy. San Benigno, Aglipay Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2027,Farm-to-Market Roads,,,,,"Concreting of Purok 3, Brgy Dumanisi FMR, Brgy. Dumanisi, Diffun, Quirino",Dumanisi,,30000.00,2.00,direct municipality row,"Concreting of Purok 3, Brgy Dumanisi FMR, Brgy. Dumanisi, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy Gabriela Silang FMR, Brgy. Gabriela Silang, Diffun, Quirino",Gabriel Silang,,37500.00,2.50,direct municipality row,"Concreting of Brgy Gabriela Silang FMR, Brgy. Gabriela Silang, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Diffun,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy Liwayway FMR, Brgy. Liwayway, Diffun, Quirino",Liwayway,,55500.00,3.70,direct municipality row,"Concreting of Brgy Liwayway FMR, Brgy. Liwayway, Diffun, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Cabarroguis (Capital),2027,Farm-to-Market Roads,,,,,"Construction of Brgy. Banuar FMR, Brgy. Banuar, Cabarroguis, Quirino",Banuar,,16500.00,1.10,direct municipality row,"Construction of Brgy. Banuar FMR, Brgy. Banuar, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Purok 2-Loacan FMR, Brgy. Dibibi, Cabarroguis, Quirino",Dibibi,,15500.00,1.00,direct municipality row,"Concreting of Purok 2-Loacan FMR, Brgy. Dibibi, Cabarroguis, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Magsaysay-Gamis Phase II FMR, Brgy. Magsaysay and Brgy. Gamis, Saguday, Quirino",Magsaysay - Gamis,,17925.00,1.20,direct municipality row,"Concreting of Magsaysay-Gamis Phase II FMR, Brgy. Magsaysay and Brgy. Gamis, Saguday, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy. Cardenas (Saguday Eco Park) to Brgy. Balagbag FMR, Brgy. Cardenas and Brgy. Balagbag, Saguday, Quirino",Cardenas-Balagbag,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Cardenas (Saguday Eco Park) to Brgy. Balagbag FMR, Brgy. Cardenas and Brgy. Balagbag, Saguday, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy. Magsaysay-Brgy. Rizal- Brgy. Tres Reyes-Brgy. Sto. Tomas FMR, Brgy. Magsaysay-Brgy. Rizal- Brgy. Tres Reyes-Brgy. Sto. Tomas, Saguday, Quirino",Magsaysay-Rizal-Tres Reyes-Sto Tomas,,18750.00,1.25,direct municipality row,"Concreting of Brgy. Magsaysay-Brgy. Rizal- Brgy. Tres Reyes-Brgy. Sto. Tomas FMR, Brgy. Magsaysay-Brgy. Rizal- Brgy. Tres Reyes-Brgy. Sto. Tomas, Saguday, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Salvacion-Sta. Rosa FMR, Brgy. Salvacion to Brgy. Sta. Rosa, Saguday, Quirino",Salvacion- Sta Rosa,,37500.00,2.50,direct municipality row,"Concreting of Salvacion-Sta. Rosa FMR, Brgy. Salvacion to Brgy. Sta. Rosa, Saguday, Quirino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Cardenas-LGU Sanitary Land Fill-Lutuad FMR, Brgy. Cardenas to Brgy. Luttuad, Saguday, Qurino",Cardenas-Luttuad,,18750.00,1.25,direct municipality row,"Concreting of Cardenas-LGU Sanitary Land Fill-Lutuad FMR, Brgy. Cardenas to Brgy. Luttuad, Saguday, Qurino"
quirino.xlsx,FMR,Quirino,LONE,Saguday,2027,Farm-to-Market Roads,,,,,"Concreting of Brgy. Rizal-Brgy. Magsaysay- Brgy. Mangandingay FMR, Brgy. Brgy. Rizal-Brgy. Magsaysay- Brgy. Mangandingay, Saguday, Quirino",Rizal-Magsaysay-Mangandingay,,15000.00,1.00,direct municipality row,"Concreting of Brgy. Rizal-Brgy. Magsaysay- Brgy. Mangandingay FMR, Brgy. Brgy. Rizal-Brgy. Magsaysay- Brgy. Mangandingay, Saguday, Quirino"
quirino.xlsx,SAAD,Quirino,LONE,Saguday,2027,SAAD,,,,,1. Capability Building activities conducted,group,4.00,0.00,,remarks municipality split,Saguday           
quirino.xlsx,SAAD,Quirino,LONE,Saguday,2027,SAAD,,,,,1. Beneficiary Profiling conducted,group,4.00,0.00,,remarks municipality split,Saguday           
quirino.xlsx,SAAD,Quirino,LONE,Saguday,2027,SAAD,,,,,2. Database Uploading conducted,group,4.00,0.00,,remarks municipality split,Saguday           
quirino.xlsx,SAAD,Quirino,LONE,Saguday,2027,SAAD,,,,,1. HVC-based Project distributed,group,4.00,2880.00,,remarks municipality split,Saguday           
quirino.xlsx,SAAD,Quirino,LONE,Saguday,2027,SAAD,,,,,2. Specialized Trainings conducted,number,1.00,75.00,,remarks municipality split,Saguday           
quirino.xlsx,SAAD,Quirino,LONE,Saguday,2027,SAAD,,,,,1. Market-related trainings conducted,number,3.00,0.00,,remarks municipality split,Saguday           
quirino.xlsx,SAAD,Quirino,LONE,Saguday,2027,SAAD,,,,,2. Partially established CBEs,group,1.00,0.00,,remarks municipality split,Saguday           
quirino.xlsx,4K,Quirino,LONE,Nagtipunan,2027,4Ks,,,,,c. Fruit Bearing Trees,no. of pcs distributed,,0.00,,remarks municipality split,Nagtipunan           
quirino.xlsx,4K,Quirino,LONE,Nagtipunan,2027,4Ks,,,,,d. Organic Fertilizer,no. of bags distributed,2000.00,20.00,,remarks municipality split,Nagtipunan           
quirino.xlsx,4K,Quirino,LONE,Nagtipunan,2027,4Ks,,,,,e. Ube Planting Materials,no. of kg distributed,2000.00,600.00,,remarks municipality split,Nagtipunan           
quirino.xlsx,4K,Quirino,LONE,Nagtipunan,2027,4Ks,,,,,d. Knapsack,No. of units,4.00,10.00,,remarks municipality split,Nagtipunan           
quirino.xlsx,4K,Quirino,LONE,Nagtipunan,2027,4Ks,,,,,e. Grass Cutter,No. of units,1.00,25.00,,remarks municipality split,Nagtipunan           
quirino.xlsx,4K,Quirino,LONE,Nagtipunan,2027,4Ks,,,,,h. Garden Tools,No. of pcs,35.00,31.40,,remarks municipality split,Nagtipunan           
quirino.xlsx,PRDP,Quirino,LONE,Aglipay,2026,PRDP,,,,,"Rehabilitation of Brgy. Ligaya-Villa Ventura Farm-to-Market Road, Aglipay, Quirino",Ligaya-Villa Ventura,,104775.00,5.76,direct municipality row,"Rehabilitation of Brgy. Ligaya-Villa Ventura Farm-to-Market Road, Aglipay, Quirino"
quirino.xlsx,PRDP,Quirino,LONE,Diffun,2026,PRDP,,,,,Rehabilitation of Gabriela Silang-Don Faustino Pagaduan FMR,Gabriela Silang-Don Faustino Pagaduan,,227913.47,9.95,direct municipality row,Rehabilitation of Gabriela Silang-Don Faustino Pagaduan FMR
quirino.xlsx,PRDP,Quirino,LONE,Cabarroguis (Capital),2026,PRDP,,,,,Construction of Potable Water Supply Level-II (Spring Development) at Gomez,Gomez,,3740.00,123.00,direct municipality row,Construction of Potable Water Supply Level-II (Spring Development) at Gomez
quirino.xlsx,PRDP,Quirino,LONE,Cabarroguis (Capital),2026,PRDP,,,,,Construction of Potable Water Supply Level-II (Spring Development) at Tucod,Tucod,,3462.00,180.00,direct municipality row,Construction of Potable Water Supply Level-II (Spring Development) at Tucod
quirino.xlsx,tier 2 FMR rehab,Quirino,LONE,Aglipay,2026,Farm-to-Market Roads,,,,,"Rehabilitation Of Nrj-Dungo-San Salvador-Divisoria Sur Road,Dungo-San Salvador-Divisoria Sur, Aglipay, Quirino",Dungo-San Salvador-Divisoria Sur,,153000.00,10.20,direct municipality row,"Rehabilitation Of Nrj-Dungo-San Salvador-Divisoria Sur Road,Dungo-San Salvador-Divisoria Sur, Aglipay, Quirino"
quirino.xlsx,tier 2 FMR rehab,Quirino,LONE,Diffun,2026,Farm-to-Market Roads,,,,,"Rehabilitation Of Maria Clara-San Isidro Fmr, Brgy Maria Clara-San Isidro, Diffun, Quirino",Maria Clara-San Isidro,,37815.00,2.52,direct municipality row,"Rehabilitation Of Maria Clara-San Isidro Fmr, Brgy Maria Clara-San Isidro, Diffun, Quirino"
quirino.xlsx,tier 2 FMR rehab,Quirino,LONE,Maddela,2026,Farm-to-Market Roads,,,,,"Rehabilitation Of San Martin-Dionisio I Road, Brgy San Martin, Maddela, Quirino",San Martin-Dionisio I,,21585.00,1.44,direct municipality row,"Rehabilitation Of San Martin-Dionisio I Road, Brgy San Martin, Maddela, Quirino"
quirino.xlsx,tier 2 FMR rehab,Quirino,LONE,Nagtipunan,2026,Farm-to-Market Roads,,,,,"Rehabilitation Of San Dionisio II-Sitio Kimmabayo Road FMR, Brgys San Dionisio II-Sitio Kimmabayo, Nagtipunan, Quirino",San Dionisio II-Sitio Kimmabayo,,56115.00,3.74,direct municipality row,"Rehabilitation Of San Dionisio II-Sitio Kimmabayo Road FMR, Brgys San Dionisio II-Sitio Kimmabayo, Nagtipunan, Quirino"
quirino.xlsx,tier 2 FMR rehab,Quirino,LONE,Saguday,2026,Farm-to-Market Roads,,,,,"Concreting Of Cabilis St. Cardenas Fmr, Brgy Cardenas, Saguday, Quirino","Cabili St., Cardenas",,15825.00,1.05,direct municipality row,"Concreting Of Cabilis St. Cardenas Fmr, Brgy Cardenas, Saguday, Quirino"
quirino.xlsx,tier 2 FMR rehab,Quirino,LONE,Cabarroguis (Capital),2026,Farm-to-Market Roads,,,,,"Construction/Improvement Of Brgy. Villamor Farm-To-Market Road, Brgy Villamor, Cabagarroguis, Quirino",Villamor,,25500.00,1.70,direct municipality row,"Construction/Improvement Of Brgy. Villamor Farm-To-Market Road, Brgy Villamor, Cabagarroguis, Quirino"
